# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788368847832060099e+09,-1.154598519206047058e-01,-1.798223257064819336e-01,1.243180409073829651e-01,8.615843057632446289e-01,-3.539764881134033203e-01,7.771987002342939377e-03,-1.112639904022216797e+00,-4.024567025253666941e-02,-1.897840848401610714e-01,9.212634470130431907e-02,7.501716639963387223e-01,-4.121843289845124048e-01,8.201724269474297557e-03,-9.832532234683757366e-01,2.768850925119009099e-01,1.340825293291466325e-01,4.560980772502482572e-01,0.000000000000000000e+00
1.788368847875769377e+09,-1.224280893802642822e-01,-1.657150536775588989e-01,1.443588584661483765e-01,8.836947083473205566e-01,-3.360689282417297363e-01,9.651282802224159241e-03,-1.134174585342407227e+00,-4.825665674830226237e-02,-1.794842450598910233e-01,1.062409399557484591e-01,7.681010147249569542e-01,-4.041733424887468118e-01,8.964675364309115935e-03,-1.003852903028915833e+00,2.653657231637148728e-01,1.271807343890982156e-01,4.412768304597251001e-01,1.000000000000000000e+00
1.788368847912023067e+09,-1.251309663057327271e-01,-1.588595360517501831e-01,1.545608192682266235e-01,8.942018747329711914e-01,-3.268412351608276367e-01,1.081955991685390472e-02,-1.144772529602050781e+00,-5.397878995956340020e-02,-1.695658808270383844e-01,1.203555352101925990e-01,7.860303654535751861e-01,-3.923476005188071269e-01,9.346150911726525123e-03,-1.019111924925612200e+00,2.653657231637148728e-01,1.271807343890982156e-01,4.412768304597251001e-01,0.000000000000000000e+00
1.788368847956004620e+09,-1.289742290973663330e-01,-1.455404460430145264e-01,1.751235276460647583e-01,9.141036868095397949e-01,-3.080421388149261475e-01,1.362741272896528244e-02,-1.165609955787658691e+00,-5.931944762340712884e-02,-1.592660410467683363e-01,1.352330815594715574e-01,8.047226672770282363e-01,-3.774700541695281686e-01,9.346150911726525123e-03,-1.035896849011978205e+00,2.555442105641231865e-01,1.212962051310657041e-01,4.248783486498922124e-01,1.000000000000000000e+00
1.788368847991797209e+09,-1.301146149635314941e-01,-1.390860229730606079e-01,1.854206621646881104e-01,9.234924912452697754e-01,-2.985288798809051514e-01,1.527341362088918686e-02,-1.175843358039855957e+00,-6.466010528725085749e-02,-1.497291523613331066e-01,1.516365300984201525e-01,8.218890669108116498e-01,-3.629739833676666194e-01,9.727626459143934312e-03,-1.055733577477683482e+00,2.555442105641231865e-01,1.212962051310657041e-01,4.248783486498922124e-01,0.000000000000000000e+00
1.788368848036510706e+09,-1.308328658342361450e-01,-1.265881061553955078e-01,2.059219777584075928e-01,9.410866498947143555e-01,-2.794134914875030518e-01,1.905654557049274445e-02,-1.195878028869628906e+00,-7.000076295109458613e-02,-1.401922636758978769e-01,1.672770275425339292e-01,8.352407110704209714e-01,-3.507667658503095254e-01,9.727626459143934312e-03,-1.069848172732127622e+00,2.493635815156689250e-01,1.175931001256119990e-01,4.062212631892960779e-01,1.000000000000000000e+00
1.788368848072549582e+09,-1.304107457399368286e-01,-1.205557286739349365e-01,2.160812914371490479e-01,9.492734670639038086e-01,-2.698542475700378418e-01,2.119854278862476349e-02,-1.205661773681640625e+00,-7.228961623559904126e-02,-1.321812771801322839e-01,1.825360494392302968e-01,8.493553063248651114e-01,-3.347447928587783395e-01,1.049057755397875269e-02,-1.086633096818493627e+00,2.493635815156689250e-01,1.175931001256119990e-01,4.062212631892960779e-01,0.000000000000000000e+00
1.788368848116810322e+09,-1.280039995908737183e-01,-1.089439615607261658e-01,2.361195683479309082e-01,9.643574953079223633e-01,-2.508440017700195312e-01,2.597946859896183014e-02,-1.224693536758422852e+00,-7.267109178301645045e-02,-1.253147173266189185e-01,1.970321202410918460e-01,8.646143282215614789e-01,-3.217746242465864270e-01,1.087205310139616188e-02,-1.101892118715189994e+00,2.442889970664625654e-01,1.145526783615598010e-01,3.871161741247418075e-01,1.000000000000000000e+00
1.788368848152935505e+09,-1.260193735361099243e-01,-1.033785715699195862e-01,2.459601759910583496e-01,9.712370038032531738e-01,-2.414301782846450806e-01,2.861889265477657318e-02,-1.233922958374023438e+00,-7.228961623559904126e-02,-1.192111085679403715e-01,2.122911421377882135e-01,8.772030212863359822e-01,-3.076600289921422871e-01,1.125352864881357107e-02,-1.118677042801555999e+00,2.442889970664625654e-01,1.145526783615598010e-01,3.871161741247418075e-01,0.000000000000000000e+00
1.788368848206862450e+09,-1.204876080155372620e-01,-9.275888651609420776e-02,2.651999890804290771e-01,9.836128354072570801e-01,-2.228815704584121704e-01,3.437869623303413391e-02,-1.251746177673339844e+00,-7.228961623559904126e-02,-1.131074998092618245e-01,2.264057373922323535e-01,8.852140077821015751e-01,-2.935454337376981471e-01,1.544975967040507214e-02,-1.135843442435339412e+00,2.395749420164860755e-01,1.117282666852243422e-01,3.678859795425653001e-01,1.000000000000000000e+00
1.788368848235220432e+09,-1.169404760003089905e-01,-8.772096782922744751e-02,2.745635807514190674e-01,9.890921115875244141e-01,-2.137810140848159790e-01,3.749668598175048828e-02,-1.260321974754333496e+00,-7.190814068818163207e-02,-1.077668421454180958e-01,2.412832837415113119e-01,8.928435187304497589e-01,-2.786678873884191887e-01,2.117189288166620997e-02,-1.148432135500113915e+00,2.395749420164860755e-01,1.117282666852243422e-01,3.678859795425653001e-01,0.000000000000000000e+00
1.788368848282275915e+09,-1.082837134599685669e-01,-7.823822647333145142e-02,2.926734387874603271e-01,9.985646009445190430e-01,-1.960324048995971680e-01,4.419071599841117859e-02,-1.276737689971923828e+00,-7.190814068818163207e-02,-1.012817578393221396e-01,2.531090257114509967e-01,8.981841763942934875e-01,-2.668421454184795039e-01,2.307927061875325592e-02,-1.157969024185549145e+00,2.372525477555234019e-01,1.130141104084376458e-01,3.480629351039297159e-01,1.000000000000000000e+00
1.788368848315571785e+09,-1.031740829348564148e-01,-7.381467521190643311e-02,3.013774454593658447e-01,1.002536892890930176e+00,-1.874216794967651367e-01,4.776433855295181274e-02,-1.284559130668640137e+00,-7.076371404592940451e-02,-9.594110017547841096e-02,2.660791943236429091e-01,9.046692607003894437e-01,-2.542534523537050006e-01,2.803845273517957537e-02,-1.172465094987410694e+00,2.372525477555234019e-01,1.130141104084376458e-01,3.480629351039297159e-01,0.000000000000000000e+00
1.788368848357642174e+09,-9.139232337474822998e-02,-6.569891422986984253e-02,3.178926110267639160e-01,1.008842468261718750e+00,-1.708837449550628662e-01,5.536123365163803101e-02,-1.299337029457092285e+00,-6.733043411917272181e-02,-9.098191805905209151e-02,2.801937895780870491e-01,9.126802471961550367e-01,-2.405203326466782698e-01,2.918287937743180294e-02,-1.187724116884107062e+00,2.434944173917238663e-01,1.244728825231495306e-01,3.329059035651428244e-01,1.000000000000000000e+00
1.788368848393282652e+09,-8.472019433975219727e-02,-6.204046308994293213e-02,3.256344497203826904e-01,1.011141300201416016e+00,-1.630113571882247925e-01,5.938594043254852295e-02,-1.306265115737915039e+00,-6.351567864499862992e-02,-8.678568703746059043e-02,2.946898603799485983e-01,9.206912336919206297e-01,-2.267872129396515390e-01,2.994583047226662131e-02,-1.198405432211794519e+00,2.434944173917238663e-01,1.244728825231495306e-01,3.329059035651428244e-01,0.000000000000000000e+00
1.788368848438082218e+09,-6.981343775987625122e-02,-5.565335229039192200e-02,3.398056328296661377e-01,1.013874411582946777e+00,-1.482816934585571289e-01,6.789484620094299316e-02,-1.319064855575561523e+00,-5.779354543373749209e-02,-7.953765163652981585e-02,3.072785534447231015e-01,9.271763179980165859e-01,-2.149614709697118542e-01,3.299763485160589482e-02,-1.211375600823986431e+00,2.540319642812228773e-01,1.390859655460200128e-01,3.242215549932403462e-01,1.000000000000000000e+00
1.788368848472743988e+09,-6.157881021499633789e-02,-5.296996235847473145e-02,3.461307883262634277e-01,1.014256238937377930e+00,-1.415064036846160889e-01,7.238358259201049805e-02,-1.324891686439514160e+00,-4.940108339055448994e-02,-7.419699397268608720e-02,3.198672465094976047e-01,9.348058289463647696e-01,-1.993209735255980775e-01,3.643091477836257752e-02,-1.225108720531013162e+00,2.540319642812228773e-01,1.390859655460200128e-01,3.242215549932403462e-01,0.000000000000000000e+00
1.788368848517455101e+09,-4.367673024535179138e-02,-4.869712516665458679e-02,3.570013940334320068e-01,1.012962341308593750e+00,-1.293518543243408203e-01,8.180858939886093140e-02,-1.335268735885620117e+00,-3.757534142061480509e-02,-6.809338521400754018e-02,3.316929884794372896e-01,9.386205844205388615e-01,-1.852063782711521611e-01,3.833829251544962347e-02,-1.238078889143205075e+00,2.690799202608145091e-01,1.504515319345907653e-01,3.175595041450958167e-01,1.000000000000000000e+00
1.788368848552550554e+09,-3.405997902154922485e-02,-4.712856560945510864e-02,3.614569306373596191e-01,1.011273741722106934e+00,-1.240478903055191040e-01,8.673792332410812378e-02,-1.339777708053588867e+00,-2.651255054550993862e-02,-6.275272755016381154e-02,3.423743038071247469e-01,9.397650110627910891e-01,-1.745250629434647038e-01,4.787518120088485318e-02,-1.244563973449301031e+00,2.690799202608145091e-01,1.504515319345907653e-01,3.175595041450958167e-01,0.000000000000000000e+00
1.788368848597026587e+09,-1.376969460397958755e-02,-4.509713873267173767e-02,3.682987093925476074e-01,1.005895853042602539e+00,-1.150990799069404602e-01,9.695119410753250122e-02,-1.347403883934020996e+00,-1.354238193331802620e-02,-6.046387426565935641e-02,3.522926680399773858e-01,9.397650110627910891e-01,-1.623178454261076098e-01,6.008239871824194722e-02,-1.251049057755396987e+00,2.828405996468179029e-01,1.625281894404977667e-01,3.095097807758960262e-01,1.000000000000000000e+00
1.788368848633833647e+09,-3.207865869626402855e-03,-4.460449516773223877e-02,3.706779479980468750e-01,1.002261877059936523e+00,-1.114682629704475403e-01,1.022060438990592957e-01,-1.350530982017517090e+00,1.907377737087045944e-04,-6.046387426565935641e-02,3.599221789883255695e-01,9.397650110627910891e-01,-1.501106279087505158e-01,6.618600747692049424e-02,-1.262493324177919263e+00,2.828405996468179029e-01,1.625281894404977667e-01,3.095097807758960262e-01,0.000000000000000000e+00
1.788368848677864790e+09,1.845601014792919159e-02,-4.457695409655570984e-02,3.733530640602111816e-01,9.931805133819580078e-01,-1.059361398220062256e-01,1.129258126020431519e-01,-1.355380535125732422e+00,1.468680857557025377e-02,-6.084534981307676560e-02,3.641184100099170706e-01,9.397650110627910891e-01,-1.424811169604023320e-01,7.419699397268608720e-02,-1.267452506294345582e+00,2.976034431102153044e-01,1.685004758772464528e-01,2.974105970186067815e-01,1.000000000000000000e+00
1.788368848714004517e+09,2.945408225059509277e-02,-4.501421377062797546e-02,3.736489713191986084e-01,9.877649545669555664e-01,-1.040498390793800354e-01,1.183631271123886108e-01,-1.357095718383789062e+00,2.994583047226662131e-02,-6.084534981307676560e-02,3.664072632944215258e-01,9.397650110627910891e-01,-1.409552147707326952e-01,7.991912718394722503e-02,-1.269359884031432628e+00,2.976034431102153044e-01,1.685004758772464528e-01,2.974105970186067815e-01,0.000000000000000000e+00
1.788368848758136272e+09,5.150615796446800232e-02,-4.672179743647575378e-02,3.721574246883392334e-01,9.752295613288879395e-01,-1.020906120538711548e-01,1.293012350797653198e-01,-1.359051942825317383e+00,4.444190127412817048e-02,-6.084534981307676560e-02,3.664072632944215258e-01,9.397650110627910891e-01,-1.386663614862282401e-01,8.449683375295613530e-02,-1.272793163958189311e+00,3.094984840307249963e-01,1.746541558755654588e-01,2.825566337771789893e-01,1.000000000000000000e+00
