# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370124204277515e+09,2.446920871734619141e-01,-2.781165391206741333e-02,2.179265320301055908e-01,1.156921386718750000e+00,-1.029720306396484375e-01,4.670205414295196533e-01,-1.460899233818054199e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370124455123663e+09,2.470968067646026611e-01,-2.640482038259506226e-02,2.179120332002639771e-01,1.159060359001159668e+00,-1.028835624456405640e-01,4.716975390911102295e-01,-1.461198210716247559e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370124704681873e+09,2.487820386886596680e-01,-2.546609751880168915e-02,2.180118560791015625e-01,1.160602807998657227e+00,-1.028754115104675293e-01,4.752087593078613281e-01,-1.461399197578430176e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370124954648972e+09,2.499569803476333618e-01,-2.484714426100254059e-02,2.181555926799774170e-01,1.161711454391479492e+00,-1.028727144002914429e-01,4.778148531913757324e-01,-1.461519241333007812e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370125206420898e+09,2.507712543010711670e-01,-2.445670403540134430e-02,2.183372229337692261e-01,1.162511706352233887e+00,-1.029039472341537476e-01,4.797469377517700195e-01,-1.461578607559204102e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370125461427450e+09,2.513351440429687500e-01,-2.422643825411796570e-02,2.185281962156295776e-01,1.163093447685241699e+00,-1.029242947697639465e-01,4.811841845512390137e-01,-1.461594581604003906e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853265523910345e-01,1.000000000000000000e+00
1.788370125705319881e+09,2.518597245216369629e-01,-2.386822365224361420e-02,2.180817872285842896e-01,1.160935640335083008e+00,-1.043307408690452576e-01,4.820264279842376709e-01,-1.469308376312255859e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370125956077099e+09,2.505831420421600342e-01,-2.321694046258926392e-02,2.179621160030364990e-01,1.157539844512939453e+00,-1.062809154391288757e-01,4.822638630867004395e-01,-1.472894787788391113e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370126206352234e+09,2.493556439876556396e-01,-2.282316982746124268e-02,2.181301862001419067e-01,1.155282258987426758e+00,-1.074397861957550049e-01,4.825770556926727295e-01,-1.475992202758789062e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370126461423874e+09,2.480770498514175415e-01,-2.223837003111839294e-02,2.178561687469482422e-01,1.150908589363098145e+00,-1.097887605428695679e-01,4.829002916812896729e-01,-1.482228994369506836e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370126706486464e+09,2.461654841899871826e-01,-2.173040434718132019e-02,2.184024304151535034e-01,1.147981405258178711e+00,-1.113683655858039856e-01,4.836877882480621338e-01,-1.485118508338928223e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370126956943274e+09,2.444773912429809570e-01,-2.121815271675586700e-02,2.184738069772720337e-01,1.143530011177062988e+00,-1.138849481940269470e-01,4.840277433395385742e-01,-1.490465283393859863e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853265523910345e-01,1.000000000000000000e+00
