# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370185631902456e+09,-3.973755240440368652e-01,1.439062179997563362e-03,2.499514073133468628e-01,5.525369644165039062e-01,-2.474850714206695557e-01,2.487548738718032837e-01,-8.591631054878234863e-01,-3.332188906691087027e-01,-1.049057755397875269e-02,2.645532921339732724e-01,5.315861753261632572e-01,-2.508201724269483179e-01,2.206836041809712157e-01,-8.100633249408719649e-01,4.640098090251834617e-01,1.421921580346828251e-01,4.261219009459462637e-01,1.000000000000000000e+00
1.788370185883080244e+09,-4.163523912429809570e-01,2.665890846401453018e-03,2.399279177188873291e-01,5.580201148986816406e-01,-2.551892101764678955e-01,2.709617912769317627e-01,-8.651881217956542969e-01,-3.664072632944233021e-01,-7.820248722056888369e-03,2.538719768062858151e-01,5.315861753261632572e-01,-2.588311589227139109e-01,2.473868925001898589e-01,-8.108262760357067833e-01,4.541989869647132805e-01,1.546829996055237577e-01,4.382761860894642814e-01,1.000000000000000000e+00
1.788370186130066156e+09,-4.350019097328186035e-01,5.003430880606174469e-03,2.299009114503860474e-01,5.659149885177612305e-01,-2.633205652236938477e-01,2.940349876880645752e-01,-8.725345134735107422e-01,-3.770885786221107594e-01,-2.098115510795750538e-03,2.428091859311809486e-01,5.315861753261632572e-01,-2.656977187762272763e-01,2.676050965133125459e-01,-8.138780804150460568e-01,4.672092919186084936e-01,1.499423345920641581e-01,4.527073350470771085e-01,1.000000000000000000e+00
1.788370186380308390e+09,-4.506398439407348633e-01,7.931207306683063507e-03,2.190168946981430054e-01,5.747244358062744141e-01,-2.723548412322998047e-01,3.189036846160888672e-01,-8.811216950416564941e-01,-4.007400625619901291e-01,1.907377737087045944e-04,2.328908216983283097e-01,5.319676508735806664e-01,-2.817196917677584622e-01,2.965972381170356442e-01,-8.180743114366375579e-01,4.527982408405719084e-01,1.606754600383133724e-01,4.614892269264672664e-01,1.000000000000000000e+00
1.788370186633422613e+09,-4.597324728965759277e-01,9.959103539586067200e-03,2.057379782199859619e-01,5.860177874565124512e-01,-2.827763557434082031e-01,3.458011448383331299e-01,-8.946580290794372559e-01,-4.095140001525905404e-01,2.861066605630568915e-03,2.210650797283886249e-01,5.319676508735806664e-01,-2.847714961470977357e-01,3.187228198672453772e-01,-8.211261158159768314e-01,4.390309254556146179e-01,1.717969258644595210e-01,4.708044845701924719e-01,1.000000000000000000e+00
1.788370186882805347e+09,-4.627133905887603760e-01,1.136545557528734207e-02,1.891665160655975342e-01,6.012735962867736816e-01,-2.947521805763244629e-01,3.738283812999725342e-01,-9.140966534614562988e-01,-4.240100709544520896e-01,4.768444342717614859e-03,2.073319600213618941e-01,5.457007705806073972e-01,-2.920195315480285103e-01,3.446631570916292020e-01,-8.367666132600906082e-01,4.248006308175659718e-01,1.830682931244845268e-01,4.791982319218799358e-01,1.000000000000000000e+00
1.788370187131152153e+09,-4.604095220565795898e-01,1.231827214360237122e-02,1.683538109064102173e-01,6.208771467208862305e-01,-3.083338439464569092e-01,4.020849168300628662e-01,-9.390596151351928711e-01,-4.243915465018694988e-01,8.201724269474297557e-03,1.874952315556566163e-01,5.647745479514778566e-01,-3.088044556343945146e-01,3.782330052643612106e-01,-8.604180971999699779e-01,4.108808793152241012e-01,1.948507803016446549e-01,4.874088052290923012e-01,1.000000000000000000e+00
1.788370187384033442e+09,-4.535765647888183594e-01,1.178544294089078903e-02,1.435331702232360840e-01,6.448921561241149902e-01,-3.234970569610595703e-01,4.291164875030517578e-01,-9.685393571853637695e-01,-4.255359731441217264e-01,1.087205310139616188e-02,1.642252231631946557e-01,5.880445563439398171e-01,-3.255893797207605189e-01,3.973067826352352228e-01,-8.794918745708404373e-01,3.972311767781170899e-01,2.070516997000610426e-01,4.954600900012166576e-01,1.000000000000000000e+00
1.788370187631808043e+09,-4.429697990417480469e-01,1.041490957140922546e-02,1.146762743592262268e-01,6.730344295501708984e-01,-3.401091992855072021e-01,4.540028274059295654e-01,-1.001480340957641602e+00,-4.228656443121998620e-01,1.239795529106579863e-02,1.382848859388108309e-01,6.124589913786540052e-01,-3.385595483329524313e-01,4.308766308079672314e-01,-9.092469672693983540e-01,3.836683419878876844e-01,2.193825058347775303e-01,5.034601357836470115e-01,1.000000000000000000e+00
1.788370187887244225e+09,-4.292580783367156982e-01,8.448118343949317932e-03,8.250828087329864502e-02,7.049348950386047363e-01,-3.576790392398834229e-01,4.758502244949340820e-01,-1.036951661109924316e+00,-4.198138399328605885e-01,1.201647974364838944e-02,1.089112687876703234e-01,6.448844129091337862e-01,-3.633554589150840286e-01,4.575799191271858746e-01,-9.496833752956437280e-01,3.699741937312138740e-01,2.315161070901029794e-01,5.115376368886299652e-01,1.000000000000000000e+00
1.788370188136111498e+09,-4.129039347171783447e-01,5.630205851048231125e-03,4.875527322292327881e-02,7.399694919586181641e-01,-3.749504983425140381e-01,4.938268661499023438e-01,-1.074273347854614258e+00,-4.076066224155034945e-01,1.125352864881357107e-02,7.305256733043385964e-02,6.769283588921961581e-01,-3.793774319066152145e-01,4.789425497825607891e-01,-9.794384679942016447e-01,3.561457079531599179e-01,2.434425722377083212e-01,5.196943770566820886e-01,1.000000000000000000e+00
1.788370188384577751e+09,-3.939018547534942627e-01,1.807988272048532963e-03,1.639607548713684082e-02,7.771707773208618164e-01,-3.898173570632934570e-01,5.071099996566772461e-01,-1.112787723541259766e+00,-3.881513694972156259e-01,1.049057755397875269e-02,3.795681696803221428e-02,7.200350957503633964e-01,-3.973067826352334464e-01,4.961089494163442026e-01,-1.020637827115281837e+00,3.410157234077041966e-01,2.530049002840664141e-01,5.286188070097997960e-01,1.000000000000000000e+00
1.788370188635488033e+09,-3.719836175441741943e-01,-2.745686098933219910e-03,-1.199509855359792709e-02,8.159155845642089844e-01,-4.004247784614562988e-01,5.156377553939819336e-01,-1.152047276496887207e+00,-3.763256275272759410e-01,8.201724269474297557e-03,5.149919890135024048e-03,7.566567483024346785e-01,-4.167620355535213150e-01,5.170901045243017080e-01,-1.055352101930266073e+00,3.243661126666053662e-01,2.581374139654470379e-01,5.384395893350693019e-01,1.000000000000000000e+00
1.788370188884699106e+09,-3.465708792209625244e-01,-6.708129309117794037e-03,-3.390119969844818115e-02,8.560200333595275879e-01,-4.052557349205017090e-01,5.197227001190185547e-01,-1.191606283187866211e+00,-3.545815213244836173e-01,1.716639963378341349e-03,-2.574959945067512024e-02,8.043411917296108271e-01,-4.240100709544520896e-01,5.239566643778150734e-01,-1.099603265430685539e+00,3.076283594992394455e-01,2.534070896066432654e-01,5.483123625203926155e-01,1.000000000000000000e+00
1.788370189134971380e+09,-3.163736462593078613e-01,-7.722270675003528595e-03,-4.668725281953811646e-02,8.966228961944580078e-01,-4.031906425952911377e-01,5.198263525962829590e-01,-1.230517268180847168e+00,-3.324559395742738843e-01,2.479591058213159727e-03,-4.329747463187594292e-02,8.428702220187691552e-01,-4.259174486915391356e-01,5.247196154726498918e-01,-1.140421149004348322e+00,2.935118977072083135e-01,2.397622766053738586e-01,5.521260988293835714e-01,1.000000000000000000e+00
1.788370189385841131e+09,-2.796904146671295166e-01,-6.838838569819927216e-03,-4.805337265133857727e-02,9.349377751350402832e-01,-3.947408199310302734e-01,5.171776413917541504e-01,-1.266560316085815430e+00,-3.019378957808811492e-01,2.098115510795750538e-03,-6.084534981307676560e-02,8.905546654459453038e-01,-4.282063019760435907e-01,5.251010910200673010e-01,-1.184672312504767788e+00,2.847527632993752111e-01,2.231092367014511912e-01,5.453471736650323809e-01,1.000000000000000000e+00
1.788370189636015415e+09,-2.362373322248458862e-01,-5.700927227735519409e-03,-3.862114623188972473e-02,9.683863520622253418e-01,-3.819279372692108154e-01,5.122326016426086426e-01,-1.297773122787475586e+00,-2.676050965133143222e-01,2.861066605630568915e-03,-6.122682536049417479e-02,9.260318913557643583e-01,-4.240100709544520896e-01,5.247196154726498918e-01,-1.219768062867169434e+00,2.774231897281389525e-01,2.091741061877124275e-01,5.330147169418607556e-01,1.000000000000000000e+00
1.788370189885941267e+09,-1.874133199453353882e-01,-4.669549874961376190e-03,-2.172010205686092377e-02,9.958225488662719727e-01,-3.668739795684814453e-01,5.043372511863708496e-01,-1.323482275009155273e+00,-2.264057373922341299e-01,2.861066605630568915e-03,-5.893797207598971966e-02,9.622720683604182312e-01,-4.156176089112690875e-01,5.239566643778150734e-01,-1.254100862134736261e+00,2.718367460866512042e-01,1.985530488376260339e-01,5.170151923174646225e-01,1.000000000000000000e+00
1.788370190136093140e+09,-1.356402933597564697e-01,-4.781062714755535126e-03,-4.035575257148593664e-04,1.016793370246887207e+00,-3.510148525238037109e-01,4.932788908481597900e-01,-1.343739271163940430e+00,-1.771953917753865682e-01,3.624017700465387293e-03,-3.376058594644071320e-02,9.855420767528801917e-01,-4.041733424887468118e-01,5.231937132829802550e-01,-1.273937590600441538e+00,2.672940676728658427e-01,1.899164186213110339e-01,4.995574521620045338e-01,1.000000000000000000e+00
1.788370190386295080e+09,-8.376330882310867310e-02,-5.040340125560760498e-03,2.240481413900852203e-02,1.031376361846923828e+00,-3.348194360733032227e-01,4.796065986156463623e-01,-1.359319329261779785e+00,-1.295109483482104196e-01,3.624017700465387293e-03,-1.316090638590061701e-02,1.011100938429846607e+00,-3.774700541695281686e-01,5.155642023346320713e-01,-1.293774319066146816e+00,2.635980515567064031e-01,1.828894795423877395e-01,4.812009385482980961e-01,1.000000000000000000e+00
1.788370190636703730e+09,-3.388862684369087219e-02,-6.555578205734491348e-03,4.499517381191253662e-02,1.039625644683837891e+00,-3.181772828102111816e-01,4.640225470066070557e-01,-1.371242761611938477e+00,-7.953765163652981585e-02,2.479591058213159727e-03,1.239795529106579863e-02,1.024834058136873338e+00,-3.603036545357447551e-01,4.999237048905182945e-01,-1.311322194247347639e+00,2.603991360437926672e-01,1.768076379807159149e-01,4.624185493829133797e-01,1.000000000000000000e+00
