# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788367840402377367e+09,-3.642400726675987244e-02,-4.097530618309974670e-02,3.321302533149719238e-01,9.261727333068847656e-01,-1.402016729116439819e-01,1.354260742664337158e-01,-1.298126220703125000e+00,-2.536812390325771105e-02,-6.313420309758122073e-02,3.107118333714797842e-01,8.577477683680481135e-01,-1.924544136720829357e-01,8.411535820553872611e-02,-1.195735103379872655e+00,2.811648100537887385e-01,1.007654690542778703e-01,3.185660803183978929e-01,1.000000000000000000e+00
1.788367840438694239e+09,-2.884805202484130859e-02,-3.878045454621315002e-02,3.353682160377502441e-01,9.230164885520935059e-01,-1.356521993875503540e-01,1.428259462118148804e-01,-1.301742315292358398e+00,-1.850156404974434565e-02,-6.046387426565935641e-02,3.191042954146627864e-01,8.577477683680481135e-01,-1.829175249866477060e-01,9.250782024872172826e-02,-1.205271992065307884e+00,2.811648100537887385e-01,1.007654690542778703e-01,3.185660803183978929e-01,0.000000000000000000e+00
1.788367840482858419e+09,-1.235189754515886307e-02,-3.520471230149269104e-02,3.405508100986480713e-01,9.146206378936767578e-01,-1.278336197137832642e-01,1.576434373855590820e-01,-1.307546138763427734e+00,-8.201724269474297557e-03,-5.703059433890267371e-02,3.267338063630109701e-01,8.577477683680481135e-01,-1.726176852063776579e-01,1.085297932402529142e-01,-1.215190356298160523e+00,2.896547637631742278e-01,1.006780518941134683e-01,3.004577108652251582e-01,1.000000000000000000e+00
1.788367840518714666e+09,-3.535265102982521057e-03,-3.381767123937606812e-02,3.424871861934661865e-01,9.093810319900512695e-01,-1.245813444256782532e-01,1.650159955024719238e-01,-1.309696674346923828e+00,2.479591058213159727e-03,-5.283436331731117264e-02,3.305485618371850620e-01,8.577477683680481135e-01,-1.668955519951165201e-01,1.173037308308533255e-01,-1.222438391699091298e+00,2.896547637631742278e-01,1.006780518941134683e-01,3.004577108652251582e-01,0.000000000000000000e+00
1.788367840562604904e+09,1.487446669489145279e-02,-3.181486949324607849e-02,3.450766503810882568e-01,8.968185186386108398e-01,-1.193944141268730164e-01,1.795436888933181763e-01,-1.312358617782592773e+00,1.468680857557025377e-02,-4.863813229571967156e-02,3.339818417639417447e-01,8.577477683680481135e-01,-1.596475165941857455e-01,1.256961928740363277e-01,-1.226634622720682799e+00,3.023712928563578872e-01,1.006035332244041292e-01,2.850212496519133887e-01,1.000000000000000000e+00
1.788367840598532438e+09,2.432661503553390503e-02,-3.118676319718360901e-02,3.457189798355102539e-01,8.894956111907958984e-01,-1.174796298146247864e-01,1.866509914398193359e-01,-1.312816500663757324e+00,2.803845273517957537e-02,-4.634927901121521643e-02,3.358892195010287907e-01,8.577477683680481135e-01,-1.516365300984201525e-01,1.367589837491411942e-01,-1.231593804837109118e+00,3.023712928563578872e-01,1.006035332244041292e-01,2.850212496519133887e-01,0.000000000000000000e+00
1.788367840642921448e+09,4.327732697129249573e-02,-3.064499050378799438e-02,3.457206189632415771e-01,8.727664351463317871e-01,-1.150207147002220154e-01,2.003835439682006836e-01,-1.311743021011352539e+00,4.024567025253666941e-02,-4.520485236896298886e-02,3.389410238803680642e-01,8.573662928206307043e-01,-1.447699702449067871e-01,1.482032501716634698e-01,-1.234264133669030983e+00,3.162889441688555570e-01,1.005341968977875727e-01,2.706583051620971569e-01,1.000000000000000000e+00
1.788367840679959536e+09,5.257231369614601135e-02,-3.072346746921539307e-02,3.450552523136138916e-01,8.633601665496826172e-01,-1.145157366991043091e-01,2.069386243820190430e-01,-1.309993743896484375e+00,5.168993667505894507e-02,-4.482337682154557967e-02,3.416113527122899285e-01,8.566033417257958860e-01,-1.436255436026545595e-01,1.626993209735250190e-01,-1.235027084763865801e+00,3.162889441688555570e-01,1.005341968977875727e-01,2.706583051620971569e-01,0.000000000000000000e+00
1.788367840723564863e+09,7.013698667287826538e-02,-3.141108155250549316e-02,3.424030542373657227e-01,8.424780368804931641e-01,-1.149703338742256165e-01,2.191742062568664551e-01,-1.303591609001159668e+00,6.275272755016381154e-02,-4.444190127412817048e-02,3.416113527122899285e-01,8.485923552300302930e-01,-1.417181658655675136e-01,1.676585030899513384e-01,-1.236934462500952847e+00,3.300204277997614843e-01,1.004640008936642792e-01,2.561172794137130948e-01,1.000000000000000000e+00
1.788367840759155750e+09,7.817537337541580200e-02,-3.193400427699089050e-02,3.404749631881713867e-01,8.311364054679870605e-01,-1.158709153532981873e-01,2.247983515262603760e-01,-1.298930525779724121e+00,7.114518959334681369e-02,-4.444190127412817048e-02,3.416113527122899285e-01,8.352407110704209714e-01,-1.413366903181501044e-01,1.729991607537950671e-01,-1.237697413595787665e+00,3.300204277997614843e-01,1.004640008936642792e-01,2.561172794137130948e-01,0.000000000000000000e+00
1.788367840803541422e+09,9.268964827060699463e-02,-3.316450119018554688e-02,3.358938694000244141e-01,8.073884844779968262e-01,-1.185408011078834534e-01,2.351724207401275635e-01,-1.287412524223327637e+00,8.182650492103427098e-02,-4.444190127412817048e-02,3.412298771648725193e-01,8.203631647211420130e-01,-1.413366903181501044e-01,1.859693293659869795e-01,-1.237697413595787665e+00,3.452136419738237594e-01,1.004012139794783348e-01,2.431110385707762056e-01,1.000000000000000000e+00
1.788367840840592861e+09,9.916553646326065063e-02,-3.382560238242149353e-02,3.333598673343658447e-01,7.951736450195312500e-01,-1.201894581317901611e-01,2.399632781744003296e-01,-1.280762076377868652e+00,9.288929579613913745e-02,-4.444190127412817048e-02,3.412298771648725193e-01,8.047226672770282363e-01,-1.413366903181501044e-01,1.989394979781788919e-01,-1.236552986953535438e+00,3.452136419738237594e-01,1.004012139794783348e-01,2.431110385707762056e-01,0.000000000000000000e+00
1.788367840883693933e+09,1.105548068881034851e-01,-3.517568111419677734e-02,3.280038237571716309e-01,7.703627347946166992e-01,-1.239159405231475830e-01,2.488028407096862793e-01,-1.265991210937500000e+00,1.039520866712440039e-01,-4.444190127412817048e-02,3.412298771648725193e-01,7.867933165484100044e-01,-1.413366903181501044e-01,2.100022888532837584e-01,-1.233119707026778755e+00,3.608314487657627856e-01,1.003409036592361747e-01,2.306178214640844659e-01,1.000000000000000000e+00
1.788367840919533253e+09,1.154681891202926636e-01,-3.584383800625801086e-02,3.252350389957427979e-01,7.578571438789367676e-01,-1.259402036666870117e-01,2.528682053089141846e-01,-1.257968544960021973e+00,1.142519264515140520e-01,-4.444190127412817048e-02,3.412298771648725193e-01,7.669565880827047266e-01,-1.413366903181501044e-01,2.138170443274578503e-01,-1.227016098268100208e+00,3.608314487657627856e-01,1.003409036592361747e-01,2.306178214640844659e-01,0.000000000000000000e+00
