# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788367165236350775e+09,-1.969094723463058472e-01,-1.804406940937042236e-01,6.719705462455749512e-02,8.813866376876831055e-01,-3.944972753524780273e-01,6.150458380579948425e-02,-1.100738644599914551e+00,-1.112001220721747785e-01,-1.901655603875784806e-01,4.291599908445853373e-02,7.619974059662784072e-01,-4.484245059891662777e-01,3.414206149385812239e-02,-9.691386282139315966e-01,2.704739979078049084e-01,1.347318443742373251e-01,4.714140751138138907e-01,1.000000000000000000e+00
1.788367165273267984e+09,-2.004348039627075195e-01,-1.730684638023376465e-01,7.380386441946029663e-02,8.923288583755493164e-01,-3.880918920040130615e-01,6.461146473884582520e-02,-1.111940741539001465e+00,-1.176852063782707347e-01,-1.802471961547258417e-01,5.092698558022412669e-02,7.803082322423140482e-01,-4.430838483253225490e-01,3.757534142061480509e-02,-9.840161745632105550e-01,2.704739979078049084e-01,1.347318443742373251e-01,4.714140751138138907e-01,0.000000000000000000e+00
1.788367165318343878e+09,-2.059229761362075806e-01,-1.583909541368484497e-01,8.743946254253387451e-02,9.132850766181945801e-01,-3.747370839118957520e-01,7.125458121299743652e-02,-1.134295105934143066e+00,-1.237888151369492817e-01,-1.703288319218732028e-01,6.046387426565935641e-02,7.982375829709322801e-01,-4.327840085450525009e-01,3.795681696803221428e-02,-1.003852903028915833e+00,2.760978012372787282e-01,1.420254217863710644e-01,4.536608623159958387e-01,1.000000000000000000e+00
1.788367165354365349e+09,-2.078858166933059692e-01,-1.511244624853134155e-01,9.440692514181137085e-02,9.232689142227172852e-01,-3.678360879421234131e-01,7.479187846183776855e-02,-1.145416259765625000e+00,-1.283665217059581920e-01,-1.604104676890205639e-01,7.076371404592940451e-02,8.157854581521331028e-01,-4.243915465018694988e-01,4.634927901121521643e-02,-1.021782253757534065e+00,2.760978012372787282e-01,1.420254217863710644e-01,4.536608623159958387e-01,0.000000000000000000e+00
1.788367165402167797e+09,-2.102489918470382690e-01,-1.368078589439392090e-01,1.085908561944961548e-01,9.422188401222229004e-01,-3.536546528339385986e-01,8.221229910850524902e-02,-1.167492151260375977e+00,-1.337071793698019206e-01,-1.508735790035853341e-01,8.144502937361686179e-02,8.302815289539946519e-01,-4.133287556267646323e-01,5.664911879148526452e-02,-1.038948653391317478e+00,2.684046744162148501e-01,1.357313799740820226e-01,4.363057236711971321e-01,1.000000000000000000e+00
1.788367165433240414e+09,-2.106493264436721802e-01,-1.297844350337982178e-01,1.157809123396873474e-01,9.511742591857910156e-01,-3.463998138904571533e-01,8.607907593250274658e-02,-1.178429245948791504e+00,-1.371404592965586033e-01,-1.417181658655675136e-01,9.174486915388690988e-02,8.447775997558562011e-01,-4.083695735103383129e-01,6.351567864499862992e-02,-1.056496528572518301e+00,2.684046744162148501e-01,1.357313799740820226e-01,4.363057236711971321e-01,0.000000000000000000e+00
1.788367165476320744e+09,-2.098875045776367188e-01,-1.160733848810195923e-01,1.303187459707260132e-01,9.680095314979553223e-01,-3.316118121147155762e-01,9.406138956546783447e-02,-1.200050473213195801e+00,-1.390478370336456493e-01,-1.321812771801322839e-01,1.012817578393221396e-01,8.596551461051351595e-01,-3.976882581826508556e-01,6.656748302433790343e-02,-1.070611123826962441e+00,2.608678907353930154e-01,1.301678742852245552e-01,4.186352880172991564e-01,1.000000000000000000e+00
1.788367165512837172e+09,-2.087253481149673462e-01,-1.094102412462234497e-01,1.376445442438125610e-01,9.758745431900024414e-01,-3.240993022918701172e-01,9.816487878561019897e-02,-1.210717201232910156e+00,-1.390478370336456493e-01,-1.237888151369492817e-01,1.119630731670095969e-01,8.741512169069967086e-01,-3.854810406652937615e-01,7.343404287785126883e-02,-1.091592278934919946e+00,2.608678907353930154e-01,1.301678742852245552e-01,4.186352880172991564e-01,0.000000000000000000e+00
1.788367165556414604e+09,-2.048385292291641235e-01,-9.653059393167495728e-02,1.523740589618682861e-01,9.904536604881286621e-01,-3.088823556900024414e-01,1.065433025360107422e-01,-1.231708407402038574e+00,-1.390478370336456493e-01,-1.157778286411836888e-01,1.230258640421144634e-01,8.863584344243538027e-01,-3.747997253376063043e-01,7.610437170977313315e-02,-1.109521629663538178e+00,2.547729356131150924e-01,1.256686981204090114e-01,4.001255895893027215e-01,1.000000000000000000e+00
1.788367165592694759e+09,-2.021138668060302734e-01,-9.033688157796859741e-02,1.597573459148406982e-01,9.971519708633422852e-01,-3.011966049671173096e-01,1.108084917068481445e-01,-1.242013931274414062e+00,-1.390478370336456493e-01,-1.081483176928355050e-01,1.337071793698019206e-01,8.955138475623716232e-01,-3.644998855573362562e-01,8.106355382619945260e-02,-1.127450980392156410e+00,2.547729356131150924e-01,1.256686981204090114e-01,4.001255895893027215e-01,0.000000000000000000e+00
