# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370406076694250e+09,-3.225798904895782471e-02,-1.720823496580123901e-01,1.518132258206605911e-02,3.476890027523040771e-01,-3.373081684112548828e-01,2.814069986343383789e-01,-1.394351720809936523e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.465705348287162479e-01,-3.355077439536131578e-01,2.908751049057745064e-01,-1.320477607385365459e+00,2.566996407508849720e-01,2.901702356338500821e-01,2.622227978706360152e-01,1.000000000000000000e+00
1.788370406328101873e+09,-3.234487026929855347e-02,-1.721501052379608154e-01,1.526073180139064789e-02,3.472279906272888184e-01,-3.361009955406188965e-01,2.812069356441497803e-01,-1.394724965095520020e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.465705348287162479e-01,-3.355077439536131578e-01,2.908751049057745064e-01,-1.324292362859539551e+00,2.570509725809096979e-01,2.904188413172960614e-01,2.617818462848663374e-01,1.000000000000000000e+00
1.788370406577387333e+09,-3.247556462883949280e-02,-1.723102480173110962e-01,1.530602201819419861e-02,3.466837406158447266e-01,-3.349946141242980957e-01,2.809035778045654297e-01,-1.394868612289428711e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.465705348287162479e-01,-3.355077439536131578e-01,2.908751049057745064e-01,-1.324292362859539551e+00,2.570380961894989102e-01,2.904855554550886398e-01,2.617287123203277943e-01,1.000000000000000000e+00
1.788370406827392340e+09,-3.266556188464164734e-02,-1.723840832710266113e-01,1.521672867238521576e-02,3.461282551288604736e-01,-3.340763449668884277e-01,2.806078195571899414e-01,-1.394895553588867188e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.465705348287162479e-01,-3.355077439536131578e-01,2.904936293583570972e-01,-1.324292362859539551e+00,2.570302933454513550e-01,2.905577352643012867e-01,2.616927957534790350e-01,1.000000000000000000e+00
1.788370407081828833e+09,-3.267398476600646973e-02,-1.724846959114074707e-01,1.461138483136892319e-02,3.449928164482116699e-01,-3.338962495326995850e-01,2.804003059864044189e-01,-1.397446513175964355e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.465705348287162479e-01,-3.351262684061957486e-01,2.889677271686874604e-01,-1.324292362859539551e+00,2.566701507568359131e-01,2.911535721272230370e-01,2.616361737251282071e-01,1.000000000000000000e+00
1.788370407327790737e+09,-3.294139355421066284e-02,-1.724850982427597046e-01,1.384458411484956741e-02,3.437018394470214844e-01,-3.339349627494812012e-01,2.802168428897857666e-01,-1.398937463760375977e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.465705348287162479e-01,-3.351262684061957486e-01,2.882047760738526421e-01,-1.324673838406956961e+00,2.570561367273330733e-01,2.911301358789205596e-01,2.614106559753417991e-01,1.000000000000000000e+00
1.788370407578121424e+09,-3.345108777284622192e-02,-1.725048720836639404e-01,1.337338332086801529e-02,3.425655663013458252e-01,-3.337172865867614746e-01,2.799144089221954346e-01,-1.399090886116027832e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.461890592812988388e-01,-3.351262684061957486e-01,2.882047760738526421e-01,-1.326962691691461416e+00,2.571917068958282093e-01,2.911909811198711284e-01,2.612084138393402366e-01,1.000000000000000000e+00
1.788370407828471661e+09,-3.383802622556686401e-02,-1.724832952022552490e-01,1.298271492123603821e-02,3.410237431526184082e-01,-3.336170911788940430e-01,2.794792950153350830e-01,-1.401213288307189941e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.461890592812988388e-01,-3.351262684061957486e-01,2.878233005264352329e-01,-1.327344167238878825e+00,2.572113668918609708e-01,2.913107759505510486e-01,2.611108005046844927e-01,1.000000000000000000e+00
1.788370408080103636e+09,-3.441349044442176819e-02,-1.724577397108078003e-01,1.325255259871482849e-02,3.398045301437377930e-01,-3.328825533390045166e-01,2.791160345077514648e-01,-1.402451515197753906e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.385595483329506550e-01,-3.351262684061957486e-01,2.878233005264352329e-01,-1.327725642786296234e+00,2.571058189868926647e-01,2.891082898527383982e-01,2.621178150177002064e-01,1.000000000000000000e+00
1.788370408329085588e+09,-3.491242602467536926e-02,-1.725520342588424683e-01,1.373610738664865494e-02,3.393115699291229248e-01,-3.316538035869598389e-01,2.790039777755737305e-01,-1.402911901473999023e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.370336461432810182e-01,-3.347447928587783395e-01,2.878233005264352329e-01,-1.328107118333713643e+00,2.561444044113159180e-01,2.890056665241718115e-01,2.627953124046326083e-01,1.000000000000000000e+00
1.788370408579843760e+09,-3.497922420501708984e-02,-1.726557165384292603e-01,1.338468026369810104e-02,3.389739394187927246e-01,-3.310219049453735352e-01,2.788704931735992432e-01,-1.404009103775024414e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.370336461432810182e-01,-3.328374151216912935e-01,2.874418249790178237e-01,-1.332684824902722553e+00,2.557094722986220647e-01,2.905282629281282780e-01,2.624579012393951638e-01,1.000000000000000000e+00
1.788370408829581261e+09,-3.486720472574234009e-02,-1.726384609937667847e-01,1.280296407639980316e-02,3.380976915359497070e-01,-3.307777643203735352e-01,2.785927653312683105e-01,-1.406493306159973145e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.370336461432810182e-01,-3.328374151216912935e-01,2.874418249790178237e-01,-1.335355153734644418e+00,2.566990971565246138e-01,2.900731591135263798e-01,2.619505321979522794e-01,1.000000000000000000e+00
1.788370409081282616e+09,-3.509633243083953857e-02,-1.726670265197753906e-01,1.259254198521375656e-02,3.373807072639465332e-01,-3.303071856498718262e-01,2.784195542335510254e-01,-1.406762003898620605e+00,-3.337911039902330401e-02,-1.665140764476991109e-01,1.850156404974434565e-02,3.370336461432810182e-01,-3.328374151216912935e-01,2.874418249790178237e-01,-1.335736629282061827e+00,2.567255294322967618e-01,2.901857966929674015e-01,2.618111145496368475e-01,1.000000000000000000e+00
1.788370409330180168e+09,-3.526191785931587219e-02,-1.727126687765121460e-01,1.261402014642953873e-02,3.361700475215911865e-01,-3.297877609729766846e-01,2.780235111713409424e-01,-1.408492803573608398e+00,-3.337911039902330401e-02,-1.668955519951165201e-01,1.850156404974434565e-02,3.370336461432810182e-01,-3.324559395742738843e-01,2.870603494316004145e-01,-1.343366140230410011e+00,2.574608200788497392e-01,2.905102259665727771e-01,2.610749626159667991e-01,1.000000000000000000e+00
1.788370409582704306e+09,-3.563685715198516846e-02,-1.728337705135345459e-01,1.258849073201417923e-02,3.346082270145416260e-01,-3.293289244174957275e-01,2.773231863975524902e-01,-1.409517765045166016e+00,-3.337911039902330401e-02,-1.668955519951165201e-01,1.850156404974434565e-02,3.370336461432810182e-01,-3.324559395742738843e-01,2.862973983367655961e-01,-1.345654993514914466e+00,2.575123369693755881e-01,2.909866343438625158e-01,2.607073915004730624e-01,1.000000000000000000e+00
1.788370409832613230e+09,-3.616696223616600037e-02,-1.729815006256103516e-01,1.246935036033391953e-02,3.327691555023193359e-01,-3.290427923202514648e-01,2.765829563140869141e-01,-1.410846471786499023e+00,-3.337911039902330401e-02,-1.668955519951165201e-01,1.850156404974434565e-02,3.343633173113591539e-01,-3.324559395742738843e-01,2.836270695048437318e-01,-1.346036469062331875e+00,2.573600512742996171e-01,2.907577129453420839e-01,2.608011758327484220e-01,1.000000000000000000e+00
1.788370410082772970e+09,-3.680775314569473267e-02,-1.729214787483215332e-01,1.227982155978679657e-02,3.308297395706176758e-01,-3.288931846618652344e-01,2.759638428688049316e-01,-1.412669062614440918e+00,-3.376058594644071320e-02,-1.668955519951165201e-01,1.850156404974434565e-02,3.343633173113591539e-01,-3.324559395742738843e-01,2.832455939574263226e-01,-1.346036469062331875e+00,2.574014210700988903e-01,2.908915075659752048e-01,2.607614696025848389e-01,1.000000000000000000e+00
1.788370410331129789e+09,-3.772661462426185608e-02,-1.726172566413879395e-01,1.221667509526014328e-02,3.292492330074310303e-01,-3.287052214145660400e-01,2.756054103374481201e-01,-1.413784980773925781e+00,-3.376058594644071320e-02,-1.676585030899513384e-01,1.544975967040507214e-02,3.332188906691069263e-01,-3.320744640268564751e-01,2.809567406729218675e-01,-1.346036469062331875e+00,2.574279439449310147e-01,2.887821026146412118e-01,2.616108131408691473e-01,1.000000000000000000e+00
1.788370410581463575e+09,-3.868095576763153076e-02,-1.723748147487640381e-01,1.362902484834194183e-02,3.280670642852783203e-01,-3.271878361701965332e-01,2.753281593322753906e-01,-1.415611982345581055e+00,-3.376058594644071320e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.271152819104283793e-01,-3.320744640268564751e-01,2.759975585564955480e-01,-1.346417944609749284e+00,2.584451222419738570e-01,2.856475093215704031e-01,2.622474765777588201e-01,1.000000000000000000e+00
1.788370410831979036e+09,-3.945904597640037537e-02,-1.723663210868835449e-01,1.508060842752456665e-02,3.273771405220031738e-01,-3.253546655178070068e-01,2.752547562122344971e-01,-1.416178941726684570e+00,-3.452353704127553158e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.267338063630109701e-01,-3.316929884794390659e-01,2.691309987029821826e-01,-1.346799420157166693e+00,2.573752945661544889e-01,2.875533542782068297e-01,2.619155204296111927e-01,1.000000000000000000e+00
1.788370411092461586e+09,-3.990749642252922058e-02,-1.724700331687927246e-01,1.462197583168745041e-02,3.262598216533660889e-01,-3.252151608467102051e-01,2.751719653606414795e-01,-1.417247533798217773e+00,-3.604943923094516833e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.267338063630109701e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.347180895704584103e+00,2.573380357027053589e-01,2.901661492884159421e-01,2.613365542888641535e-01,1.000000000000000000e+00
1.788370411332805634e+09,-4.042848199605941772e-02,-1.723730862140655518e-01,1.325536612421274185e-02,3.247280418872833252e-01,-3.259513378143310547e-01,2.749393880367279053e-01,-1.418297290802001953e+00,-3.604943923094516833e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.267338063630109701e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.352903028915845240e+00,2.580409032106399381e-01,2.904909965395927607e-01,2.606507301330566739e-01,1.000000000000000000e+00
1.788370411582509756e+09,-4.119269177317619324e-02,-1.722675412893295288e-01,1.212779805064201355e-02,3.232963681221008301e-01,-3.265080153942108154e-01,2.748430669307708740e-01,-1.418354153633117676e+00,-3.604943923094516833e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.236820019836716966e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.352903028915845240e+00,2.576867288351059049e-01,2.898337317258119494e-01,2.610741496086120828e-01,1.000000000000000000e+00
1.788370411832649708e+09,-4.193768650293350220e-02,-1.720420420169830322e-01,1.128894742578268051e-02,3.219939768314361572e-01,-3.267523050308227539e-01,2.746043801307678223e-01,-1.418945550918579102e+00,-3.643091477836257752e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.217746242465846507e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.352903028915845240e+00,2.575069123506545932e-01,2.894254389405250816e-01,2.614096069335937744e-01,1.000000000000000000e+00
1.788370412087174416e+09,-4.255399107933044434e-02,-1.717195361852645874e-01,1.065975055098533630e-02,3.207996487617492676e-01,-3.268430233001708984e-01,2.744521498680114746e-01,-1.420247793197631836e+00,-3.643091477836257752e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.217746242465846507e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.352903028915845240e+00,2.574873882532119351e-01,2.894002201408147901e-01,2.614447629451751576e-01,1.000000000000000000e+00
1.788370412333249331e+09,-4.315403476357460022e-02,-1.715834438800811768e-01,1.023526582866907120e-02,3.198279142379760742e-01,-3.268167972564697266e-01,2.742247581481933594e-01,-1.420656561851501465e+00,-3.643091477836257752e-02,-1.695658808270383844e-01,1.544975967040507214e-02,3.217746242465846507e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.575243753194808582e-01,2.894199658930301511e-01,2.614065778255462713e-01,1.000000000000000000e+00
1.788370412583550930e+09,-4.407697916030883789e-02,-1.707430779933929443e-01,1.250149495899677277e-02,3.192210793495178223e-01,-3.243603408336639404e-01,2.737854421138763428e-01,-1.421561121940612793e+00,-3.643091477836257752e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.202487220569150139e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.611119282245635831e-01,2.816847524791956103e-01,2.620677626132965621e-01,1.000000000000000000e+00
1.788370412834295034e+09,-4.477835446596145630e-02,-1.706401407718658447e-01,1.558207068592309952e-02,3.186080455780029297e-01,-3.210497796535491943e-01,2.731795608997344971e-01,-1.422889471054077148e+00,-3.833829251544962347e-02,-1.695658808270383844e-01,8.964675364309115935e-03,3.202487220569150139e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.591326671838760087e-01,2.855842766910791641e-01,2.619599473476409979e-01,1.000000000000000000e+00
1.788370413085840464e+09,-4.527663066983222961e-02,-1.707112640142440796e-01,1.730309054255485535e-02,3.179682791233062744e-01,-3.187935650348663330e-01,2.728130221366882324e-01,-1.423081159591674805e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.198672465094976047e-01,-3.248264286259257005e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.594224935770034213e-01,2.855290249735117358e-01,2.618502044677734619e-01,1.000000000000000000e+00
1.788370413335382223e+09,-4.567536339163780212e-02,-1.710725575685501099e-01,1.875613071024417877e-02,3.172807395458221436e-01,-3.166999220848083496e-01,2.724867165088653564e-01,-1.423562169075012207e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.168154421301583312e-01,-3.244449530785082914e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.596921503543853094e-01,2.846230880916118533e-01,2.620212244987488170e-01,1.000000000000000000e+00
1.788370413585143089e+09,-4.590258374810218811e-02,-1.712819784879684448e-01,1.968657039105892181e-02,3.166881203651428223e-01,-3.149683475494384766e-01,2.724491655826568604e-01,-1.424833655357360840e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.152895399404886945e-01,-3.240634775310908822e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.587854576110839577e-01,2.846906652301550156e-01,2.626035737991333496e-01,1.000000000000000000e+00
1.788370413835105181e+09,-4.605054482817649841e-02,-1.713815331459045410e-01,1.899145543575286865e-02,3.162115216255187988e-01,-3.146837949752807617e-01,2.725250720977783203e-01,-1.425050735473632812e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.152895399404886945e-01,-3.168154421301601076e-01,2.687495231555647734e-01,-1.353284504463262650e+00,2.581674474477767545e-01,2.871318435668945290e-01,2.622462046146393222e-01,1.000000000000000000e+00
1.788370414088793516e+09,-4.620991274714469910e-02,-1.714825332164764404e-01,1.726355962455272675e-02,3.155899643898010254e-01,-3.154886364936828613e-01,2.725442945957183838e-01,-1.425380110740661621e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.152895399404886945e-01,-3.160524910353252892e-01,2.683680476081473643e-01,-1.353665980010680059e+00,2.582708323001861039e-01,2.872794019430875978e-01,2.622543346881866522e-01,1.000000000000000000e+00
1.788370414335812330e+09,-4.640451073646545410e-02,-1.713864505290985107e-01,1.547605916857719421e-02,3.149574697017669678e-01,-3.163883388042449951e-01,2.724702954292297363e-01,-1.426161527633666992e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.152895399404886945e-01,-3.160524910353252892e-01,2.683680476081473643e-01,-1.353665980010680059e+00,2.582881367206573131e-01,2.872743542492389723e-01,2.622455358505249023e-01,1.000000000000000000e+00
1.788370414585649729e+09,-4.671414569020271301e-02,-1.712812185287475586e-01,1.397628523409366608e-02,3.145265579223632812e-01,-3.170426487922668457e-01,2.723107039928436279e-01,-1.425958991050720215e+00,-3.910124361028444184e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.152895399404886945e-01,-3.160524910353252892e-01,2.683680476081473643e-01,-1.353665980010680059e+00,2.582891786098480136e-01,2.872755295038223466e-01,2.622437000274658314e-01,1.000000000000000000e+00
1.788370414835884571e+09,-4.689889401197433472e-02,-1.709925383329391479e-01,1.268505211919546127e-02,3.138366937637329102e-01,-3.175919055938720703e-01,2.722487151622772217e-01,-1.427260518074035645e+00,-3.948271915770185103e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.152895399404886945e-01,-3.160524910353252892e-01,2.683680476081473643e-01,-1.353665980010680059e+00,2.583582150936126753e-01,2.873870828002691447e-01,2.621825146675110241e-01,1.000000000000000000e+00
1.788370415091246843e+09,-4.715857282280921936e-02,-1.709406226873397827e-01,1.182545814663171768e-02,3.131752014160156250e-01,-3.178103268146514893e-01,2.720982432365417480e-01,-1.428011059761047363e+00,-3.948271915770185103e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.133821622034016485e-01,-3.160524910353252892e-01,2.683680476081473643e-01,-1.353665980010680059e+00,2.582562458515166859e-01,2.868784409761429011e-01,2.624455881118774592e-01,1.000000000000000000e+00
1.788370415336516619e+09,-4.741889983415603638e-02,-1.707288026809692383e-01,1.103905960917472839e-02,3.125939071178436279e-01,-3.180449604988098145e-01,2.718907296657562256e-01,-1.428884029388427734e+00,-4.215304798962371535e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.118562600137320118e-01,-3.160524910353252892e-01,2.683680476081473643e-01,-1.353665980010680059e+00,2.581730985641479403e-01,2.876035115867853209e-01,2.625159657001495672e-01,1.000000000000000000e+00
1.788370415587805748e+09,-4.773785546422004700e-02,-1.707079410552978516e-01,1.024269871413707733e-02,3.115056157112121582e-01,-3.184519410133361816e-01,2.713135778903961182e-01,-1.429825305938720703e+00,-4.940108339055448994e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.107118333714797842e-01,-3.164339665827426984e-01,2.683680476081473643e-01,-1.354047455558097468e+00,2.594621193408965798e-01,2.893404075503349659e-01,2.614942121505737793e-01,1.000000000000000000e+00
1.788370415843668938e+09,-4.837170988321304321e-02,-1.706061959266662598e-01,9.633369743824005127e-03,3.098799884319305420e-01,-3.188121616840362549e-01,2.701984047889709473e-01,-1.430264949798583984e+00,-5.016403448538930832e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.107118333714797842e-01,-3.164339665827426984e-01,2.683680476081473643e-01,-1.354047455558097468e+00,2.599184441566466663e-01,2.894363579899073002e-01,2.609837484359741611e-01,1.000000000000000000e+00
1.788370416089101315e+09,-4.923857003450393677e-02,-1.705496907234191895e-01,9.293309412896633148e-03,3.080778121948242188e-01,-3.189463615417480469e-01,2.688905298709869385e-01,-1.430614948272705078e+00,-5.016403448538930832e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.088044556343927383e-01,-3.164339665827426984e-01,2.683680476081473643e-01,-1.354047455558097468e+00,2.596909499168396085e-01,2.890294248610735250e-01,2.612594890594482910e-01,1.000000000000000000e+00
1.788370416341676950e+09,-5.017195641994476318e-02,-1.705549210309982300e-01,9.129941463470458984e-03,3.063102960586547852e-01,-3.189719021320343018e-01,2.676250338554382324e-01,-1.431068539619445801e+00,-5.016403448538930832e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.088044556343927383e-01,-3.164339665827426984e-01,2.683680476081473643e-01,-1.354047455558097468e+00,2.596768730878830089e-01,2.889707580208778492e-01,2.613149964809418080e-01,1.000000000000000000e+00
1.788370416589283466e+09,-5.106847360730171204e-02,-1.705503463745117188e-01,8.739020675420761108e-03,3.046648800373077393e-01,-3.192388713359832764e-01,2.667066454887390137e-01,-1.431725144386291504e+00,-5.016403448538930832e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.057526512550534648e-01,-3.164339665827426984e-01,2.645532921339732724e-01,-1.354428931105514877e+00,2.591684424877166437e-01,2.890088701993226983e-01,2.614848232269287309e-01,1.000000000000000000e+00
1.788370416838537455e+09,-5.190764740109443665e-02,-1.704714894294738770e-01,8.573990315198898315e-03,3.031423091888427734e-01,-3.192442953586578369e-01,2.660261988639831543e-01,-1.432478308677673340e+00,-5.054551003280671750e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.023193713282967821e-01,-3.164339665827426984e-01,2.641718165865558632e-01,-1.361295490959028243e+00,2.598167693614959473e-01,2.885260249674320154e-01,2.611990773677825839e-01,1.000000000000000000e+00
1.788370417095182896e+09,-5.267134681344032288e-02,-1.704466342926025391e-01,8.479838259518146515e-03,3.016718029975891113e-01,-3.191862106323242188e-01,2.654564678668975830e-01,-1.433180212974548340e+00,-5.054551003280671750e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.023193713282967821e-01,-3.164339665827426984e-01,2.630273899443036356e-01,-1.361295490959028243e+00,2.594820398092269609e-01,2.889438033849001108e-01,2.611531293392181929e-01,1.000000000000000000e+00
1.788370417339642286e+09,-5.338595435023307800e-02,-1.704387068748474121e-01,8.273755200207233429e-03,3.002606332302093506e-01,-3.192359805107116699e-01,2.650282382965087891e-01,-1.433789134025573730e+00,-5.054551003280671750e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.023193713282967821e-01,-3.164339665827426984e-01,2.618829633020514080e-01,-1.361295490959028243e+00,2.596475189924239979e-01,2.890179747343063488e-01,2.610061454772949485e-01,1.000000000000000000e+00
1.788370417589423180e+09,-5.406288057565689087e-02,-1.704364866018295288e-01,8.160373196005821228e-03,2.989677190780639648e-01,-3.192110955715179443e-01,2.646857500076293945e-01,-1.434408545494079590e+00,-5.092698558022412669e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.007934691386271453e-01,-3.164339665827426984e-01,2.618829633020514080e-01,-1.361295490959028243e+00,2.595284718275069902e-01,2.887756608426571003e-01,2.611938714981079102e-01,1.000000000000000000e+00
1.788370417839631319e+09,-5.471370369195938110e-02,-1.704854369163513184e-01,8.110413327813148499e-03,2.977212965488433838e-01,-3.191547989845275879e-01,2.642636597156524658e-01,-1.434829831123352051e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.004119935912097361e-01,-3.164339665827426984e-01,2.618829633020514080e-01,-1.361676966506445652e+00,2.599280929565429554e-01,2.893626710027456528e-01,2.608693635463714688e-01,1.000000000000000000e+00
1.788370418093796015e+09,-5.537411943078041077e-02,-1.705963760614395142e-01,8.082590997219085693e-03,2.964768111705780029e-01,-3.191167414188385010e-01,2.636891007423400879e-01,-1.435028433799743652e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.004119935912097361e-01,-3.164339665827426984e-01,2.618829633020514080e-01,-1.361676966506445652e+00,2.599486589431762029e-01,2.894015207886695973e-01,2.607988810539245694e-01,1.000000000000000000e+00
1.788370418340165138e+09,-5.602618679404258728e-02,-1.707239449024200439e-01,8.066327311098575592e-03,2.953004240989685059e-01,-3.190848231315612793e-01,2.630735337734222412e-01,-1.435147285461425781e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,3.004119935912097361e-01,-3.164339665827426984e-01,2.618829633020514080e-01,-1.361676966506445652e+00,2.599504029750823730e-01,2.894056489318609371e-01,2.607966649532318382e-01,1.000000000000000000e+00
1.788370418590486526e+09,-5.664507672190666199e-02,-1.708122640848159790e-01,8.750721812248229980e-03,2.944580316543579102e-01,-3.183251619338989258e-01,2.626055181026458740e-01,-1.435774326324462891e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.924010070954441431e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.600273215770720903e-01,2.870586778223514490e-01,2.616872751712799317e-01,1.000000000000000000e+00
1.788370418840516329e+09,-5.695262923836708069e-02,-1.709695756435394287e-01,9.500746615231037140e-03,2.940463721752166748e-01,-3.173106014728546143e-01,2.626060545444488525e-01,-1.437124609947204590e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.904936293583570972e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.586906683444976651e-01,2.870208410173654690e-01,2.625752234458923473e-01,1.000000000000000000e+00
1.788370419097276688e+09,-5.723418295383453369e-02,-1.709935814142227173e-01,9.811228141188621521e-03,2.940663099288940430e-01,-3.164346516132354736e-01,2.626654505729675293e-01,-1.436801195144653320e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.901121538109396880e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.586563879251480014e-01,2.868325863778591334e-01,2.627583074569702637e-01,1.000000000000000000e+00
1.788370419342369080e+09,-5.745381861925125122e-02,-1.711406856775283813e-01,9.898341260850429535e-03,2.934908568859100342e-01,-3.156676292419433594e-01,2.626108527183532715e-01,-1.438034176826477051e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.901121538109396880e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.586506688594817915e-01,2.868233416974544925e-01,2.627670013904571666e-01,1.000000000000000000e+00
1.788370419592633963e+09,-5.759945511817932129e-02,-1.713019907474517822e-01,9.934985078871250153e-03,2.932248413562774658e-01,-3.149911761283874512e-01,2.626009881496429443e-01,-1.438408136367797852e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.901121538109396880e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.586505442857741643e-01,2.868227147310972169e-01,2.627675652503967396e-01,1.000000000000000000e+00
1.788370419843009949e+09,-5.782430991530418396e-02,-1.714544594287872314e-01,9.937054477632045746e-03,2.927885055541992188e-01,-3.143780827522277832e-01,2.626047730445861816e-01,-1.438867092132568359e+00,-5.321583886472858183e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.901121538109396880e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.586505103111266801e-01,2.868227024376392431e-01,2.627675914764404652e-01,1.000000000000000000e+00
1.788370420096955061e+09,-5.807534605264663696e-02,-1.715460121631622314e-01,9.826726280152797699e-03,2.917714118957519531e-01,-3.139216005802154541e-01,2.625440955162048340e-01,-1.440280318260192871e+00,-5.359731441214599101e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.901121538109396880e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.587180292606353627e-01,2.869346761703491233e-01,2.627063930034637673e-01,1.000000000000000000e+00
1.788370420343444824e+09,-5.849808827042579651e-02,-1.716667264699935913e-01,9.782167151570320129e-03,2.912249565124511719e-01,-3.134598135948181152e-01,2.624666392803192139e-01,-1.439767479896545410e+00,-5.359731441214599101e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.901121538109396880e-01,-3.164339665827426984e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.587224006652831809e-01,2.869403164088726310e-01,2.626945126056671187e-01,1.000000000000000000e+00
1.788370420594166756e+09,-5.886332690715789795e-02,-1.717969179153442383e-01,9.487064555287361145e-03,2.903069257736206055e-01,-3.133535385131835938e-01,2.622973620891571045e-01,-1.440588593482971191e+00,-5.550469214923303696e-02,-1.695658808270383844e-01,9.346150911726525123e-03,2.893492027161048696e-01,-3.160524910353252892e-01,2.615014877546339989e-01,-1.361676966506445652e+00,2.586824464797973233e-01,2.877341443300247548e-01,2.626697814464569181e-01,1.000000000000000000e+00
