t_recv,t_send,step_idx,arm_target_0,arm_target_1,arm_target_2,arm_target_3,arm_target_4,arm_target_5,arm_target_6,grip_cmd
1788154866.626278,1788154866.625867,222,-0.247739,-0.154570,0.058344,0.969875,-0.422101,0.337113,-0.374436,0.026407
1788154866.711365,1788154866.711044,223,-0.247072,-0.154233,0.060296,0.970989,-0.425135,0.330311,-0.380758,0.026388
1788154866.794779,1788154866.794402,224,-0.249428,-0.152859,0.057170,0.972103,-0.425959,0.331537,-0.383290,0.026379
1788154866.882832,1788154866.882099,225,-0.252722,-0.152561,0.052028,0.970707,-0.423663,0.336527,-0.382264,0.026401
1788154866.971301,1788154866.971077,226,-0.252598,-0.154624,0.049754,0.967890,-0.419732,0.338669,-0.379356,0.026408
1788154867.058672,1788154867.058463,227,-0.248671,-0.157550,0.052409,0.965543,-0.419544,0.333507,-0.379294,0.026430
1788154867.141469,1788154867.140894,228,-0.244760,-0.158582,0.057644,0.963552,-0.420595,0.325826,-0.381522,0.026410
1788154867.222708,1788154867.222487,229,-0.244030,-0.156932,0.061010,0.962782,-0.424855,0.320292,-0.385672,0.026398
1788154867.310419,1788154867.310097,230,-0.246626,-0.154010,0.059592,0.962571,-0.425365,0.322429,-0.387647,0.026393
1788154867.397889,1788154867.397660,231,-0.250075,-0.153682,0.055524,0.962643,-0.425331,0.326191,-0.385960,0.026388
1788154867.481542,1788154867.481340,232,-0.251083,-0.155167,0.051296,0.962552,-0.422257,0.330865,-0.383031,0.026407
1788154867.563699,1788154867.563476,233,-0.248467,-0.157198,0.050561,0.962573,-0.420598,0.331804,-0.380400,0.026423
1788154867.642276,1788154867.641986,234,-0.244492,-0.160493,0.054884,0.961256,-0.419544,0.324870,-0.379112,0.026417
1788154867.725944,1788154867.725701,235,-0.239846,-0.162742,0.060941,0.962136,-0.420903,0.314797,-0.380869,0.026404
1788154867.809283,1788154867.809034,236,-0.237482,-0.161872,0.064571,0.965972,-0.424412,0.308933,-0.385312,0.026397
1788154867.893131,1788154867.892917,237,-0.238807,-0.159369,0.063923,0.970747,-0.424485,0.310825,-0.386932,0.026395
1788154867.975726,1788154867.975412,238,-0.242291,-0.156541,0.059711,0.974549,-0.423342,0.318372,-0.385440,0.026397
1788154868.062759,1788154868.062403,239,-0.245539,-0.155176,0.054454,0.976105,-0.420343,0.327656,-0.381436,0.026406
1788154868.152445,1788154868.152033,240,-0.245640,-0.156170,0.051406,0.976067,-0.416533,0.333957,-0.375580,0.026410
1788154868.230533,1788154868.230328,241,-0.242180,-0.158230,0.053097,0.975439,-0.415395,0.333543,-0.371889,0.026428
1788154868.314865,1788154868.314351,242,-0.239716,-0.158252,0.057746,0.973780,-0.417202,0.329982,-0.370144,0.026418
1788154868.406586,1788154868.406309,243,-0.240159,-0.157980,0.061755,0.973125,-0.421938,0.323764,-0.371047,0.026397
1788154868.492430,1788154868.492081,244,-0.240271,-0.156777,0.061178,0.976038,-0.423715,0.323514,-0.377004,0.026388
1788154868.577321,1788154868.577076,245,-0.245529,-0.155757,0.057156,0.974478,-0.424408,0.326874,-0.378420,0.026405
1788154868.664492,1788154868.664243,246,-0.250312,-0.156300,0.052571,0.970372,-0.421410,0.331524,-0.378616,0.026402
1788154868.749457,1788154868.749181,247,-0.250490,-0.157894,0.050731,0.967268,-0.419871,0.333220,-0.379167,0.026420
1788154868.832164,1788154868.831924,248,-0.247609,-0.160794,0.053868,0.964885,-0.418594,0.328049,-0.378698,0.026417
1788154868.915802,1788154868.915575,249,-0.243387,-0.162874,0.059728,0.963716,-0.418370,0.319590,-0.379009,0.026410
1788154869.147322,1788154869.147098,250,-0.240770,-0.162909,0.064926,0.965697,-0.422980,0.311187,-0.381031,0.026404
1788154869.233139,1788154869.232516,251,-0.241041,-0.161958,0.069859,0.971260,-0.424125,0.307716,-0.379174,0.026404
1788154869.311688,1788154869.311409,252,-0.242820,-0.159402,0.074173,0.980047,-0.423420,0.310225,-0.373967,0.026391
1788154869.392444,1788154869.392145,253,-0.245542,-0.155286,0.077136,0.991688,-0.422721,0.317520,-0.366625,0.026397
1788154869.475254,1788154869.474983,254,-0.249693,-0.150030,0.078387,1.006323,-0.423496,0.328359,-0.357547,0.026401
1788154869.555311,1788154869.554781,255,-0.256133,-0.144502,0.077549,1.023971,-0.425527,0.341827,-0.346748,0.026405
1788154869.642343,1788154869.642126,256,-0.264704,-0.140999,0.074934,1.043428,-0.425637,0.356175,-0.333091,0.026403
1788154869.727768,1788154869.727554,257,-0.272905,-0.141301,0.072972,1.062201,-0.419532,0.369478,-0.315725,0.026395
1788154869.811466,1788154869.811240,258,-0.278665,-0.145252,0.073270,1.078532,-0.410713,0.378596,-0.295065,0.026399
1788154869.900928,1788154869.900702,259,-0.280750,-0.152244,0.076062,1.093271,-0.403823,0.381350,-0.274142,0.026394
1788154869.982442,1788154869.982219,260,-0.278922,-0.159964,0.080267,1.107621,-0.398501,0.381273,-0.255688,0.026394
1788154870.066595,1788154870.066361,261,-0.274598,-0.166955,0.085272,1.123724,-0.396617,0.380997,-0.238417,0.026409
1788154870.145505,1788154870.145111,262,-0.271022,-0.173659,0.090399,1.141563,-0.397870,0.380195,-0.220840,0.026402
1788154870.229420,1788154870.229187,263,-0.266793,-0.181400,0.095285,1.162042,-0.397934,0.378282,-0.204250,0.026392
1788154870.312183,1788154870.311967,264,-0.260821,-0.187744,0.097852,1.184882,-0.398996,0.377569,-0.190663,0.026394
1788154870.395194,1788154870.394969,265,-0.259166,-0.190563,0.097933,1.202569,-0.398982,0.382201,-0.176647,0.026404
1788154870.491323,1788154870.490974,266,-0.256277,-0.194506,0.100083,1.215695,-0.391133,0.386574,-0.163686,0.026397
1788154870.582381,1788154870.580241,267,-0.253757,-0.196440,0.103396,1.226090,-0.390477,0.390555,-0.152871,0.026417
1788154870.667612,1788154870.667409,268,-0.254985,-0.196400,0.104294,1.234203,-0.396408,0.393266,-0.147013,0.026398
1788154870.751094,1788154870.750510,269,-0.256246,-0.198425,0.104213,1.239983,-0.393412,0.395915,-0.143166,0.026387
1788154870.839312,1788154870.839100,270,-0.254871,-0.202996,0.107201,1.244478,-0.387608,0.394958,-0.138983,0.026405
1788154870.925371,1788154870.925140,271,-0.254346,-0.206075,0.110486,1.250160,-0.391837,0.391385,-0.135812,0.026405
1788154871.014175,1788154871.013962,272,-0.254845,-0.206140,0.110004,1.255234,-0.392765,0.393207,-0.134901,0.026370
1788154871.102516,1788154871.102307,273,-0.258697,-0.204032,0.107913,1.256370,-0.390433,0.401848,-0.130717,0.026400
1788154871.185916,1788154871.185708,274,-0.260875,-0.205163,0.109457,1.253877,-0.381333,0.405148,-0.125187,0.026400
1788154871.289937,1788154871.289683,275,-0.259533,-0.208166,0.113253,1.253882,-0.382539,0.400931,-0.122042,0.026418
1788154871.380575,1788154871.380328,276,-0.258734,-0.207035,0.113264,1.257906,-0.391448,0.399966,-0.122184,0.026401
1788154871.470066,1788154871.469831,277,-0.261567,-0.204806,0.110641,1.258183,-0.390783,0.404889,-0.119591,0.026395
1788154871.558094,1788154871.557825,278,-0.263105,-0.205173,0.110826,1.255149,-0.383338,0.408765,-0.114705,0.026403
1788154871.641553,1788154871.641326,279,-0.262613,-0.208048,0.114482,1.253443,-0.384922,0.403746,-0.111022,0.026421
1788154871.728608,1788154871.727843,280,-0.260587,-0.207500,0.115301,1.255655,-0.390825,0.401676,-0.112305,0.026397
1788154871.827705,1788154871.827439,281,-0.263145,-0.204472,0.113431,1.256199,-0.393644,0.407303,-0.109165,0.026398
1788154871.913430,1788154871.913170,282,-0.265788,-0.203066,0.112572,1.252910,-0.385815,0.414059,-0.103732,0.026395
1788154872.009562,1788154872.009127,283,-0.266725,-0.202526,0.114700,1.251021,-0.386956,0.415512,-0.100500,0.026423
1788154872.097610,1788154872.097287,284,-0.268125,-0.202085,0.116009,1.248703,-0.390525,0.411862,-0.100402,0.026380
1788154872.180196,1788154872.179964,285,-0.268059,-0.198697,0.113129,1.248510,-0.398441,0.411625,-0.107021,0.026402
1788154872.262650,1788154872.262393,286,-0.272853,-0.196315,0.110262,1.243483,-0.403077,0.410650,-0.110996,0.026409
1788154872.345609,1788154872.345236,287,-0.278577,-0.196857,0.109238,1.232897,-0.398787,0.407899,-0.112762,0.026391
1788154872.432786,1788154872.432550,288,-0.278491,-0.199352,0.110374,1.225598,-0.400124,0.399708,-0.118717,0.026417
1788154872.520542,1788154872.520282,289,-0.277280,-0.199395,0.111457,1.223595,-0.406961,0.393276,-0.125764,0.026416
1788154872.604800,1788154872.604553,290,-0.279081,-0.198510,0.109750,1.219483,-0.406576,0.392987,-0.128116,0.026378
1788154872.694232,1788154872.693940,291,-0.278161,-0.200526,0.109256,1.217323,-0.403439,0.392611,-0.126910,0.026405
1788154872.780256,1788154872.780020,292,-0.272366,-0.204930,0.111465,1.219596,-0.403179,0.384992,-0.126887,0.026400
1788154872.860322,1788154872.860034,293,-0.266898,-0.204284,0.111904,1.226208,-0.410088,0.381740,-0.128576,0.026413
1788154872.943943,1788154872.943698,294,-0.265959,-0.202086,0.110301,1.229674,-0.410409,0.383532,-0.126403,0.026378
1788154873.028548,1788154873.028285,295,-0.264229,-0.202441,0.109196,1.228438,-0.403044,0.384954,-0.122699,0.026386
1788154873.114624,1788154873.114371,296,-0.261365,-0.203219,0.110311,1.228922,-0.406255,0.382512,-0.120316,0.026420
1788154873.204428,1788154873.204096,297,-0.259274,-0.201619,0.109430,1.229749,-0.412403,0.378742,-0.124900,0.026394
1788154873.291600,1788154873.291321,298,-0.262265,-0.200103,0.107477,1.227858,-0.416695,0.377365,-0.126403,0.026403
1788154873.372072,1788154873.371802,299,-0.265787,-0.200420,0.106431,1.222313,-0.411073,0.376730,-0.125780,0.026387
1788154873.458876,1788154873.458594,300,-0.263874,-0.202148,0.107936,1.220049,-0.409431,0.372719,-0.128619,0.026420
1788154873.548278,1788154873.548023,301,-0.261776,-0.202525,0.108849,1.222316,-0.416694,0.366350,-0.133754,0.026409
1788154873.629937,1788154873.629653,302,-0.261798,-0.202815,0.107157,1.222496,-0.415403,0.363768,-0.137092,0.026379
1788154873.714647,1788154873.714367,303,-0.259525,-0.204456,0.106830,1.223757,-0.410324,0.363675,-0.135782,0.026402
1788154873.799155,1788154873.798679,304,-0.252823,-0.205007,0.107155,1.228715,-0.409976,0.362249,-0.137597,0.026403
1788154873.889145,1788154873.888854,305,-0.248316,-0.204598,0.107559,1.233603,-0.412053,0.361167,-0.137139,0.026406
1788154873.973359,1788154873.971794,306,-0.248567,-0.200526,0.104227,1.234336,-0.412521,0.366212,-0.135325,0.026382
1788154874.056042,1788154874.055616,307,-0.252756,-0.198928,0.103175,1.230723,-0.411018,0.369408,-0.129293,0.026409
1788154874.146194,1788154874.145930,308,-0.254725,-0.199654,0.105212,1.226001,-0.407476,0.366397,-0.126854,0.026399
1788154874.227663,1788154874.227373,309,-0.252915,-0.200900,0.107540,1.225585,-0.410961,0.359504,-0.129239,0.026397
1788154874.318757,1788154874.316547,310,-0.252825,-0.199987,0.106873,1.228375,-0.417988,0.355965,-0.132418,0.026392
1788154874.409350,1788154874.409065,311,-0.253957,-0.201642,0.105341,1.228520,-0.415511,0.352633,-0.133920,0.026386
1788154874.493212,1788154874.492954,312,-0.251123,-0.205254,0.106243,1.227682,-0.408319,0.348549,-0.134404,0.026398
1788154874.573551,1788154874.573143,313,-0.247203,-0.206612,0.108799,1.229286,-0.410157,0.344299,-0.134881,0.026412
1788154874.659672,1788154874.659020,314,-0.246611,-0.204819,0.108821,1.231619,-0.414204,0.344192,-0.135675,0.026390
1788154874.743293,1788154874.742945,315,-0.248924,-0.202019,0.105411,1.231102,-0.412244,0.349798,-0.134655,0.026388
1788154874.825439,1788154874.825176,316,-0.251493,-0.202025,0.104557,1.227361,-0.405970,0.353731,-0.130166,0.026409
1788154874.909275,1788154874.908993,317,-0.247663,-0.205160,0.107081,1.227637,-0.403962,0.348890,-0.130847,0.026406
1788154874.991329,1788154874.990988,318,-0.243232,-0.206150,0.108650,1.232391,-0.410680,0.342102,-0.134749,0.026413
1788154875.076914,1788154875.076629,319,-0.245098,-0.205641,0.107671,1.234619,-0.413132,0.340348,-0.133447,0.026384
1788154875.158360,1788154875.158078,320,-0.246301,-0.206753,0.105194,1.235418,-0.409708,0.341326,-0.130857,0.026384
1788154875.240037,1788154875.239791,321,-0.243560,-0.208661,0.105159,1.237309,-0.407261,0.340058,-0.130677,0.026410
1788154875.325595,1788154875.325293,322,-0.241037,-0.209488,0.106144,1.239670,-0.412018,0.333825,-0.134883,0.026412
1788154875.407449,1788154875.407199,323,-0.242558,-0.208509,0.104550,1.238688,-0.412274,0.333313,-0.136312,0.026371
1788154875.490176,1788154875.489942,324,-0.243932,-0.208927,0.103953,1.237623,-0.407594,0.337603,-0.133095,0.026403
1788154875.570882,1788154875.570640,325,-0.239802,-0.212071,0.106029,1.239586,-0.404714,0.334036,-0.134680,0.026404
1788154875.654475,1788154875.654142,326,-0.236541,-0.212605,0.107782,1.243270,-0.408000,0.330509,-0.137560,0.026415
1788154875.741848,1788154875.741269,327,-0.237775,-0.210685,0.106025,1.245367,-0.409505,0.332248,-0.137361,0.026379
1788154875.828758,1788154875.828530,328,-0.238943,-0.209539,0.103434,1.245079,-0.403662,0.338385,-0.134309,0.026392
1788154875.916145,1788154875.915890,329,-0.238906,-0.208740,0.103868,1.244509,-0.401914,0.341673,-0.131998,0.026428
1788154875.994934,1788154875.994663,330,-0.238907,-0.208360,0.103804,1.242635,-0.404426,0.338351,-0.134793,0.026382
1788154876.082389,1788154876.082133,331,-0.242258,-0.205362,0.102752,1.240977,-0.407470,0.341732,-0.135439,0.026418
1788154876.165636,1788154876.165330,332,-0.246192,-0.204678,0.101949,1.236142,-0.401557,0.344659,-0.132977,0.026382
1788154876.248298,1788154876.248060,333,-0.246301,-0.205796,0.102783,1.233695,-0.400722,0.344327,-0.132774,0.026424
1788154876.329563,1788154876.329322,334,-0.243681,-0.206646,0.103670,1.235953,-0.405768,0.338469,-0.137497,0.026412
1788154876.413925,1788154876.413679,335,-0.246540,-0.205318,0.102539,1.235463,-0.408356,0.337674,-0.137832,0.026394
1788154876.495995,1788154876.495727,336,-0.248702,-0.205471,0.100712,1.233315,-0.405031,0.338617,-0.136859,0.026385
1788154876.578805,1788154876.578557,337,-0.247006,-0.207106,0.101602,1.232960,-0.403811,0.336503,-0.137756,0.026411
1788154876.662890,1788154876.662637,338,-0.244966,-0.207339,0.102155,1.233514,-0.408496,0.330777,-0.143285,0.026407
1788154876.745164,1788154876.744904,339,-0.248720,-0.204491,0.099940,1.230654,-0.409407,0.333560,-0.143165,0.026391
1788154876.840872,1788154876.840620,340,-0.251250,-0.203997,0.097699,1.226190,-0.405098,0.336878,-0.141755,0.026392
1788154876.924710,1788154876.924317,341,-0.250677,-0.204881,0.098542,1.223595,-0.404184,0.336713,-0.141847,0.026428
1788154877.018450,1788154877.017999,342,-0.247335,-0.205834,0.099992,1.224397,-0.407610,0.330389,-0.147295,0.026403
1788154877.107930,1788154877.107668,343,-0.247787,-0.205144,0.100048,1.224981,-0.411023,0.328159,-0.149666,0.026408
1788154877.197426,1788154877.197098,344,-0.249455,-0.203296,0.097794,1.223957,-0.406881,0.333368,-0.148336,0.026390
1788154877.279244,1788154877.278979,345,-0.250369,-0.203184,0.097511,1.223371,-0.404023,0.338662,-0.143222,0.026417
1788154877.364781,1788154877.364537,346,-0.247320,-0.205825,0.100174,1.224056,-0.400120,0.336228,-0.141146,0.026396
1788154877.448242,1788154877.447832,347,-0.242993,-0.207471,0.102303,1.228763,-0.406167,0.330225,-0.142393,0.026415
1788154877.530452,1788154877.530183,348,-0.244656,-0.206720,0.101483,1.231557,-0.409102,0.330382,-0.138515,0.026383
1788154877.618119,1788154877.617883,349,-0.245220,-0.207250,0.098974,1.233729,-0.407775,0.332566,-0.135467,0.026394
1788154877.701842,1788154877.701606,350,-0.242584,-0.209223,0.099408,1.235886,-0.405338,0.331673,-0.134189,0.026411
1788154877.786069,1788154877.785805,351,-0.239241,-0.210293,0.101122,1.237355,-0.408493,0.325866,-0.138547,0.026397
1788154877.872704,1788154877.871636,352,-0.240319,-0.209364,0.101368,1.237688,-0.411993,0.324764,-0.139816,0.026398
1788154877.953023,1788154877.952716,353,-0.241553,-0.208716,0.099713,1.236419,-0.406999,0.329338,-0.138137,0.026379
1788154878.037369,1788154878.037093,354,-0.241204,-0.208465,0.099286,1.237014,-0.407040,0.333494,-0.136755,0.026429
1788154878.121231,1788154878.120890,355,-0.239713,-0.210865,0.101498,1.236940,-0.402093,0.331923,-0.134761,0.026392
1788154878.212432,1788154878.211611,356,-0.236397,-0.211554,0.102806,1.240899,-0.405011,0.330936,-0.135299,0.026401
1788154878.296862,1788154878.296590,357,-0.238384,-0.208742,0.101649,1.243794,-0.406929,0.336357,-0.131660,0.026403
1788154878.379251,1788154878.378752,358,-0.240404,-0.207161,0.100263,1.244528,-0.400711,0.344475,-0.125991,0.026394
1788154878.460993,1788154878.460737,359,-0.240184,-0.206562,0.101826,1.244782,-0.396942,0.349397,-0.121625,0.026419
1788154878.542230,1788154878.541981,360,-0.240669,-0.206115,0.102608,1.244391,-0.401988,0.347197,-0.122443,0.026404
1788154878.624671,1788154878.624336,361,-0.244046,-0.201946,0.101205,1.243220,-0.402182,0.354654,-0.122289,0.026406
1788154878.718450,1788154878.716695,362,-0.249720,-0.202340,0.101821,1.238969,-0.399668,0.356596,-0.117436,0.026400
1788154878.810780,1788154878.810496,363,-0.252052,-0.205476,0.103901,1.235501,-0.396758,0.353843,-0.115116,0.026393
1788154878.895122,1788154878.894874,364,-0.249940,-0.206860,0.105581,1.237242,-0.399597,0.350646,-0.117692,0.026402
1788154878.978783,1788154878.978519,365,-0.250969,-0.204119,0.104669,1.240497,-0.404126,0.354995,-0.117812,0.026399
1788154879.062646,1788154879.062368,366,-0.253778,-0.203182,0.103030,1.240358,-0.400370,0.360244,-0.114955,0.026396
1788154879.141706,1788154879.141425,367,-0.253119,-0.204752,0.104262,1.238651,-0.395860,0.360255,-0.114671,0.026413
1788154879.225915,1788154879.225637,368,-0.252240,-0.205036,0.106165,1.238977,-0.402219,0.356381,-0.117432,0.026421
1788154879.310075,1788154879.309813,369,-0.254290,-0.204443,0.105483,1.237735,-0.404318,0.356375,-0.118778,0.026369
1788154879.393043,1788154879.392654,370,-0.255782,-0.204871,0.105371,1.236376,-0.399740,0.360853,-0.115490,0.026403
1788154879.474816,1788154879.474548,371,-0.252155,-0.208421,0.107649,1.238130,-0.399221,0.356700,-0.116295,0.026405
1788154879.554395,1788154879.554107,372,-0.249694,-0.208062,0.108413,1.242441,-0.405832,0.354570,-0.119371,0.026415
1788154879.637717,1788154879.637060,373,-0.251333,-0.206199,0.106720,1.243516,-0.406424,0.356578,-0.119883,0.026374
1788154879.723159,1788154879.722772,374,-0.253573,-0.206645,0.105884,1.239736,-0.399848,0.360066,-0.116275,0.026394
1788154879.821282,1788154879.820367,375,-0.251784,-0.207979,0.107962,1.238847,-0.399677,0.359449,-0.115536,0.026429
1788154879.916897,1788154879.916600,376,-0.250420,-0.207909,0.108579,1.241123,-0.407619,0.355755,-0.118352,0.026402
1788154880.005266,1788154880.004994,377,-0.251716,-0.206933,0.106426,1.240579,-0.407388,0.357281,-0.119550,0.026387
1788154880.085431,1788154880.085185,378,-0.252690,-0.207866,0.106437,1.238477,-0.403884,0.359074,-0.116872,0.026412
1788154880.175817,1788154880.175522,379,-0.248095,-0.212116,0.109252,1.239870,-0.403736,0.352140,-0.118305,0.026396
1788154880.259305,1788154880.258934,380,-0.244035,-0.211907,0.110176,1.244284,-0.410009,0.349415,-0.122166,0.026410
1788154880.345386,1788154880.345107,381,-0.246070,-0.208958,0.108584,1.245176,-0.411208,0.353553,-0.121360,0.026386
1788154880.427323,1788154880.426977,382,-0.248535,-0.207933,0.107120,1.242671,-0.404987,0.360323,-0.117336,0.026390
1788154880.510946,1788154880.510668,383,-0.248290,-0.207531,0.108682,1.240928,-0.402194,0.364105,-0.115142,0.026426
1788154880.592909,1788154880.592593,384,-0.247840,-0.207108,0.109191,1.240945,-0.408557,0.361308,-0.117779,0.026402
1788154880.676107,1788154880.675835,385,-0.250961,-0.203422,0.107495,1.239270,-0.408650,0.367280,-0.118232,0.026395
1788154880.757025,1788154880.756743,386,-0.256014,-0.204731,0.108412,1.233949,-0.404721,0.367830,-0.113158,0.026396
1788154880.842890,1788154880.842622,387,-0.256528,-0.208213,0.110738,1.231041,-0.402753,0.363755,-0.111563,0.026402
1788154880.925496,1788154880.925215,388,-0.253255,-0.209231,0.112222,1.233780,-0.406565,0.360549,-0.114534,0.026410
1788154881.015641,1788154881.015396,389,-0.252942,-0.206017,0.110877,1.238137,-0.410314,0.364674,-0.114877,0.026404
1788154881.096571,1788154881.096295,390,-0.254923,-0.204420,0.108681,1.238823,-0.406045,0.370608,-0.111129,0.026392
1788154881.182898,1788154881.182569,391,-0.253833,-0.204742,0.108841,1.238561,-0.401313,0.373090,-0.109418,0.026409
1788154881.274865,1788154881.274598,392,-0.253086,-0.204170,0.110355,1.239243,-0.406728,0.370265,-0.111773,0.026426
1788154881.370715,1788154881.370466,393,-0.255048,-0.202945,0.109869,1.237885,-0.407410,0.370380,-0.113032,0.026377
1788154881.448911,1788154881.448665,394,-0.256420,-0.204828,0.110757,1.236939,-0.404749,0.370382,-0.110200,0.026406
1788154881.539648,1788154881.539373,395,-0.253316,-0.206338,0.111873,1.238166,-0.402476,0.368824,-0.111484,0.026398
1788154881.626745,1788154881.626497,396,-0.249992,-0.204878,0.110884,1.242512,-0.410572,0.367615,-0.116289,0.026414
1788154881.707590,1788154881.707326,397,-0.251879,-0.202404,0.108467,1.243032,-0.412981,0.368864,-0.118430,0.026396
1788154881.791163,1788154881.790848,398,-0.254783,-0.201609,0.106389,1.237984,-0.407949,0.371323,-0.118302,0.026392
1788154881.872528,1788154881.872263,399,-0.255518,-0.201424,0.107448,1.232735,-0.407320,0.370886,-0.120149,0.026432
1788154881.965928,1788154881.965666,400,-0.255344,-0.201156,0.107720,1.230042,-0.414546,0.365232,-0.126609,0.026404
1788154882.049670,1788154882.049380,401,-0.260009,-0.201902,0.107767,1.223912,-0.415851,0.361252,-0.128267,0.026397
1788154882.137556,1788154882.137288,402,-0.262393,-0.203260,0.107349,1.218507,-0.415271,0.357925,-0.132223,0.026394
1788154882.218509,1788154882.218180,403,-0.260239,-0.206459,0.108799,1.218724,-0.416113,0.352342,-0.136061,0.026403
1788154882.303274,1788154882.302982,404,-0.255415,-0.206860,0.109435,1.223442,-0.413441,0.353922,-0.137209,0.026390
1788154882.389102,1788154882.388798,405,-0.252343,-0.206711,0.108888,1.228531,-0.415043,0.356616,-0.135409,0.026395
1788154882.477946,1788154882.477659,406,-0.250933,-0.206774,0.108380,1.230300,-0.409143,0.361176,-0.129608,0.026392
1788154882.574376,1788154882.574116,407,-0.247378,-0.207981,0.110970,1.234011,-0.409025,0.361384,-0.125299,0.026431
1788154882.654402,1788154882.654154,408,-0.245211,-0.208620,0.112295,1.237443,-0.414101,0.356757,-0.124468,0.026394
1788154882.737546,1788154882.737287,409,-0.242985,-0.205351,0.109517,1.241195,-0.417555,0.359621,-0.128685,0.026398
1788154882.822873,1788154882.822558,410,-0.244635,-0.203041,0.106960,1.241685,-0.420202,0.362083,-0.129583,0.026415
1788154882.911893,1788154882.911594,411,-0.248068,-0.203678,0.107127,1.237030,-0.414562,0.362525,-0.127142,0.026392
1788154883.009120,1788154883.008791,412,-0.245910,-0.207443,0.110214,1.234202,-0.412140,0.356255,-0.129153,0.026401
1788154883.100817,1788154883.100590,413,-0.242172,-0.208574,0.112851,1.235764,-0.417311,0.349917,-0.135101,0.026420
1788154883.192309,1788154883.192053,414,-0.243763,-0.206630,0.112181,1.236686,-0.420048,0.351228,-0.135831,0.026386
1788154883.274544,1788154883.274260,415,-0.245169,-0.206615,0.110186,1.235824,-0.414692,0.355458,-0.133392,0.026383
1788154883.358946,1788154883.358691,416,-0.243727,-0.207448,0.110478,1.235723,-0.411974,0.357563,-0.131989,0.026416
1788154883.440616,1788154883.440341,417,-0.240709,-0.208359,0.111815,1.236810,-0.415172,0.352462,-0.136106,0.026399
1788154883.539383,1788154883.539113,418,-0.242220,-0.206911,0.111785,1.236571,-0.418110,0.352221,-0.136821,0.026403
1788154883.625845,1788154883.625579,419,-0.244256,-0.205455,0.110093,1.234043,-0.412926,0.356938,-0.134544,0.026386
1788154883.717061,1788154883.716702,420,-0.244816,-0.204588,0.109881,1.233326,-0.413248,0.361037,-0.132638,0.026418
1788154883.813515,1788154883.813310,421,-0.244594,-0.206602,0.112261,1.231971,-0.410622,0.357379,-0.131539,0.026394
1788154883.901669,1788154883.901445,422,-0.241337,-0.205637,0.112462,1.235832,-0.415235,0.356252,-0.135995,0.026411
1788154883.987305,1788154883.986904,423,-0.243495,-0.201591,0.110553,1.236840,-0.416152,0.361750,-0.135917,0.026405
1788154884.069752,1788154884.069444,424,-0.247859,-0.200344,0.109075,1.232615,-0.410307,0.366730,-0.131594,0.026395
1788154884.173990,1788154884.173051,425,-0.247983,-0.201218,0.110682,1.229448,-0.407295,0.366841,-0.130647,0.026418
1788154884.263868,1788154884.263640,426,-0.247198,-0.201247,0.112372,1.230501,-0.414193,0.362708,-0.133369,0.026414
1788154884.352582,1788154884.352132,427,-0.249616,-0.200618,0.110912,1.229628,-0.415193,0.362650,-0.133998,0.026369
1788154884.442933,1788154884.442647,428,-0.250848,-0.200900,0.110459,1.227400,-0.409498,0.365588,-0.131619,0.026405
1788154884.528912,1788154884.528602,429,-0.248955,-0.203498,0.113198,1.228589,-0.411489,0.360921,-0.131680,0.026408
1788154884.613625,1788154884.613384,430,-0.247392,-0.202418,0.113023,1.230984,-0.414427,0.360277,-0.135733,0.026396
1788154884.706798,1788154884.706541,431,-0.250596,-0.199889,0.110037,1.230813,-0.416861,0.364432,-0.135685,0.026405
1788154884.796687,1788154884.796398,432,-0.255195,-0.199130,0.108159,1.226109,-0.410196,0.369768,-0.131945,0.026398
1788154884.896724,1788154884.896487,433,-0.254361,-0.199822,0.110082,1.223042,-0.406794,0.369953,-0.133019,0.026420
1788154884.985314,1788154884.985036,434,-0.253784,-0.198913,0.112248,1.222587,-0.412418,0.367037,-0.136346,0.026414
1788154885.077584,1788154885.077259,435,-0.256168,-0.197768,0.111079,1.221809,-0.415012,0.367764,-0.137723,0.026371
1788154885.167021,1788154885.166762,436,-0.257300,-0.197857,0.109831,1.219765,-0.408492,0.371874,-0.135104,0.026394
1788154885.264180,1788154885.263797,437,-0.256023,-0.198922,0.112019,1.220479,-0.410175,0.370580,-0.134186,0.026421
1788154885.356694,1788154885.356417,438,-0.255318,-0.199022,0.113148,1.221209,-0.412512,0.367417,-0.136203,0.026397
1788154885.448388,1788154885.445389,439,-0.256912,-0.195419,0.110089,1.221655,-0.414806,0.373369,-0.136692,0.026405
1788154885.533493,1788154885.533260,440,-0.262096,-0.196609,0.109778,1.216102,-0.410553,0.374093,-0.131158,0.026401
1788154885.640005,1788154885.639671,441,-0.262493,-0.201192,0.111753,1.212643,-0.410173,0.366746,-0.130264,0.026404
1788154885.731977,1788154885.731540,442,-0.257749,-0.202259,0.112473,1.215420,-0.414248,0.361947,-0.136174,0.026412
1788154885.824454,1788154885.822024,443,-0.255989,-0.198731,0.110997,1.219299,-0.417761,0.366584,-0.139240,0.026408
1788154885.918404,1788154885.915306,444,-0.259571,-0.197601,0.109141,1.218164,-0.415370,0.371716,-0.134891,0.026397
1788154886.005412,1788154886.005145,445,-0.260473,-0.200303,0.109806,1.215927,-0.410768,0.371180,-0.132086,0.026402
