t_recv,t_send,step_idx,arm_target_0,arm_target_1,arm_target_2,arm_target_3,arm_target_4,arm_target_5,arm_target_6,grip_cmd
1788152683.830340,1788152683.829846,223,-0.301990,-0.169471,0.081761,0.998977,-0.294996,0.334582,-0.505543,0.000000
1788152684.038788,1788152684.038544,224,-0.303746,-0.174595,0.068874,1.006672,-0.301692,0.338535,-0.514434,0.000000
1788152684.316699,1788152684.316518,225,-0.304406,-0.175798,0.053352,1.005940,-0.309549,0.350495,-0.512661,0.000000
1788152684.511716,1788152684.511513,226,-0.299222,-0.174232,0.045981,0.998670,-0.313820,0.358894,-0.503372,0.000000
1788152684.715756,1788152684.715562,227,-0.290388,-0.171781,0.054355,0.994107,-0.311133,0.353559,-0.495997,0.000000
1788152684.927958,1788152684.927594,228,-0.285513,-0.169860,0.070326,0.996501,-0.305174,0.338676,-0.497805,0.000000
1788152685.099640,1788152685.099045,229,-0.287505,-0.169457,0.080175,1.002010,-0.301739,0.327658,-0.505639,0.000000
1788152685.353026,1788152685.352419,230,-0.295038,-0.171309,0.074485,1.007272,-0.304189,0.331103,-0.514039,0.000000
1788152685.564231,1788152685.564023,231,-0.299717,-0.175247,0.058989,1.006712,-0.310214,0.344671,-0.512701,0.000000
1788152685.737359,1788152685.737008,232,-0.299687,-0.177845,0.047115,1.004590,-0.314730,0.356550,-0.505340,0.000000
1788152685.911205,1788152685.911019,233,-0.291527,-0.175273,0.046893,1.001382,-0.315178,0.360850,-0.495545,0.000000
1788152686.047809,1788152686.047571,234,-0.284522,-0.173445,0.061069,1.001638,-0.309369,0.350068,-0.489798,0.000000
1788152686.222493,1788152686.222128,235,-0.280957,-0.175476,0.076870,1.006610,-0.302911,0.331572,-0.491474,0.000000
1788152686.404758,1788152686.404300,236,-0.281654,-0.177763,0.085752,1.017989,-0.299017,0.318167,-0.500583,0.000000
1788152686.537662,1788152686.537400,237,-0.286682,-0.179261,0.080772,1.029973,-0.300491,0.320772,-0.509442,0.000000
1788152686.714128,1788152686.712528,238,-0.290127,-0.178611,0.065896,1.033811,-0.306340,0.337558,-0.507632,0.000000
1788152686.885344,1788152686.884070,239,-0.291903,-0.176183,0.051222,1.032233,-0.311765,0.358108,-0.499007,0.000000
1788152687.103054,1788152687.102584,240,-0.287722,-0.173593,0.043777,1.025664,-0.314731,0.372916,-0.484760,0.000000
1788152687.279043,1788152687.278223,241,-0.279664,-0.170411,0.049897,1.020193,-0.312610,0.374134,-0.471419,0.000000
1788152687.451253,1788152687.450936,242,-0.276224,-0.166668,0.065621,1.019487,-0.306688,0.365144,-0.465694,0.000000
1788152687.625888,1788152687.624640,243,-0.282970,-0.167629,0.076724,1.023194,-0.301912,0.355556,-0.468168,0.000000
1788152687.797572,1788152687.797278,244,-0.289132,-0.173763,0.072983,1.029466,-0.302870,0.353658,-0.478776,0.000000
1788152688.019996,1788152688.017441,245,-0.295930,-0.176376,0.060843,1.029939,-0.308469,0.360416,-0.486880,0.000000
1788152688.237121,1788152688.235960,246,-0.302782,-0.177600,0.048673,1.019819,-0.314251,0.368890,-0.486465,0.000000
1788152688.451328,1788152688.451121,247,-0.299574,-0.175629,0.044948,1.007397,-0.316504,0.372575,-0.483750,0.000000
1788152688.636503,1788152688.636246,248,-0.292305,-0.172695,0.056140,1.001164,-0.312655,0.363474,-0.481489,0.000000
1788152688.807939,1788152688.807657,249,-0.286665,-0.172248,0.072541,1.001643,-0.307032,0.345840,-0.481562,0.000000
1788152689.156237,1788152689.156017,250,-0.285135,-0.173834,0.085580,1.008437,-0.302496,0.329204,-0.485986,0.000000
1788152689.406218,1788152689.405988,251,-0.289821,-0.173492,0.093587,1.022010,-0.299869,0.320726,-0.488784,0.000000
1788152689.618309,1788152689.618076,252,-0.295545,-0.170984,0.098358,1.038407,-0.298028,0.323925,-0.483211,0.000000
1788152689.829610,1788152689.829435,253,-0.302233,-0.165642,0.100306,1.058783,-0.296199,0.337441,-0.472493,0.000000
1788152690.041082,1788152690.040892,254,-0.311346,-0.158746,0.099281,1.083699,-0.294227,0.358089,-0.458887,0.000000
1788152690.290709,1788152690.290372,255,-0.324556,-0.152460,0.094425,1.113304,-0.292317,0.383849,-0.443129,0.000000
1788152690.538653,1788152690.538452,256,-0.339943,-0.150364,0.084888,1.144087,-0.290754,0.412015,-0.422937,0.000000
1788152690.753234,1788152690.752962,257,-0.349343,-0.152466,0.076127,1.168058,-0.288545,0.436477,-0.393300,0.000000
1788152690.918415,1788152690.918065,258,-0.349903,-0.158001,0.073791,1.182825,-0.284625,0.451519,-0.354125,0.000000
1788152691.127998,1788152691.127799,259,-0.344655,-0.167777,0.078459,1.193521,-0.279481,0.454107,-0.312444,0.000000
1788152691.319511,1788152691.319335,260,-0.334120,-0.179339,0.086887,1.204249,-0.274600,0.448239,-0.274620,0.000000
1788152691.589571,1788152691.589382,261,-0.325073,-0.189288,0.097787,1.221830,-0.269008,0.439932,-0.243946,0.000000
1788152691.802532,1788152691.802315,262,-0.319304,-0.199999,0.107235,1.242494,-0.263247,0.432997,-0.216172,0.000000
1788152692.017181,1788152692.016937,263,-0.313406,-0.212683,0.113679,1.266389,-0.259175,0.426078,-0.189757,0.000000
1788152692.267832,1788152692.267616,264,-0.304831,-0.222916,0.115939,1.294103,-0.259377,0.419861,-0.167914,0.000000
1788152692.442255,1788152692.441739,265,-0.298509,-0.227642,0.113012,1.315714,-0.262573,0.420615,-0.146891,0.000000
1788152692.646786,1788152692.646548,266,-0.291995,-0.228057,0.111360,1.323741,-0.264450,0.425397,-0.123524,0.000000
1788152692.902526,1788152692.902192,267,-0.285364,-0.225984,0.117033,1.326745,-0.262598,0.427275,-0.104132,0.000000
1788152693.077534,1788152693.076849,268,-0.291041,-0.224629,0.119057,1.333009,-0.260286,0.429381,-0.096168,0.000000
1788152693.291459,1788152693.291074,269,-0.296556,-0.227398,0.112683,1.332846,-0.260299,0.432692,-0.095527,0.000000
1788152693.463684,1788152693.463452,270,-0.292881,-0.229175,0.114333,1.326748,-0.258900,0.429681,-0.092842,0.000000
1788152693.675611,1788152693.675355,271,-0.292968,-0.230878,0.122894,1.327077,-0.255874,0.418794,-0.093185,0.000000
1788152693.929592,1788152693.929089,272,-0.296724,-0.233775,0.120287,1.330555,-0.256535,0.415132,-0.098862,0.000000
1788152694.149728,1788152694.149184,273,-0.301645,-0.229642,0.111634,1.327043,-0.257998,0.425126,-0.101047,0.000000
1788152694.375670,1788152694.375448,274,-0.304404,-0.223799,0.111148,1.315132,-0.255609,0.433566,-0.096153,0.000000
1788152694.555283,1788152694.554980,275,-0.302752,-0.223457,0.119966,1.305841,-0.251940,0.426972,-0.093125,0.000000
1788152694.729853,1788152694.729511,276,-0.305815,-0.225592,0.122546,1.311369,-0.251835,0.418182,-0.101259,0.000000
1788152694.946166,1788152694.945997,277,-0.309255,-0.225190,0.113030,1.313511,-0.255859,0.422696,-0.108614,0.000000
1788152695.127414,1788152695.126880,278,-0.308426,-0.221655,0.109160,1.302718,-0.257035,0.429368,-0.105582,0.000000
1788152695.344589,1788152695.343727,279,-0.308317,-0.219869,0.119034,1.295646,-0.254247,0.422149,-0.103023,0.000000
1788152695.564280,1788152695.561964,280,-0.308106,-0.222483,0.122988,1.298283,-0.254409,0.411843,-0.110220,0.000000
1788152695.738647,1788152695.738412,281,-0.311369,-0.221563,0.116266,1.302780,-0.256884,0.415874,-0.118808,0.000000
1788152695.922415,1788152695.922226,282,-0.314405,-0.217847,0.110175,1.296501,-0.256895,0.428063,-0.116238,0.000000
1788152696.085524,1788152696.085252,283,-0.314892,-0.212318,0.115494,1.288716,-0.253710,0.432161,-0.112382,0.000000
1788152696.259811,1788152696.259407,284,-0.318456,-0.211488,0.120719,1.286839,-0.252858,0.426047,-0.117103,0.000000
1788152696.475922,1788152696.475529,285,-0.321307,-0.210608,0.114761,1.287796,-0.258945,0.421771,-0.133170,0.000000
1788152696.608678,1788152696.608050,286,-0.326693,-0.207037,0.107453,1.284654,-0.266630,0.419362,-0.152414,0.000000
1788152696.786775,1788152696.786375,287,-0.333228,-0.207411,0.102931,1.266652,-0.272298,0.414523,-0.162714,0.000000
1788152696.962366,1788152696.962164,288,-0.332684,-0.208292,0.107434,1.248162,-0.274711,0.400452,-0.173914,0.000000
1788152697.135097,1788152697.134871,289,-0.331430,-0.209267,0.114222,1.245942,-0.275084,0.382307,-0.194766,0.000000
1788152697.309769,1788152697.309583,290,-0.332046,-0.212674,0.109808,1.245734,-0.276698,0.377379,-0.212065,0.000000
1788152697.483940,1788152697.483712,291,-0.328660,-0.215490,0.105278,1.240346,-0.277348,0.379083,-0.216796,0.000000
1788152697.658811,1788152697.657534,292,-0.318563,-0.217386,0.114251,1.245122,-0.274841,0.367363,-0.219467,0.000000
1788152697.791560,1788152697.791311,293,-0.310145,-0.219135,0.120008,1.260431,-0.274806,0.354816,-0.224472,0.000000
1788152698.008475,1788152698.008278,294,-0.307588,-0.218257,0.114587,1.273676,-0.277513,0.357119,-0.226279,0.000000
1788152698.220121,1788152698.219897,295,-0.301874,-0.218604,0.106696,1.271376,-0.279857,0.365021,-0.218285,0.000000
1788152698.431688,1788152698.431329,296,-0.297438,-0.216513,0.110599,1.269287,-0.278746,0.363442,-0.211207,0.000000
1788152698.606255,1788152698.605735,297,-0.299055,-0.215611,0.112478,1.275249,-0.279351,0.357547,-0.216106,0.000000
1788152698.814268,1788152698.814090,298,-0.305243,-0.215625,0.106755,1.276602,-0.283433,0.355082,-0.225407,0.000000
1788152699.028410,1788152699.026949,299,-0.311593,-0.215955,0.102160,1.266685,-0.285838,0.355742,-0.225734,0.000000
1788152699.238379,1788152699.238193,300,-0.308673,-0.214992,0.105980,1.256019,-0.284804,0.351571,-0.225629,0.000000
1788152699.480794,1788152699.480597,301,-0.307827,-0.215225,0.112709,1.260926,-0.282539,0.340900,-0.235633,0.000000
1788152699.764138,1788152699.763834,302,-0.308053,-0.220309,0.107122,1.265804,-0.284707,0.336486,-0.245926,0.000000
1788152699.971242,1788152699.970830,303,-0.301435,-0.221889,0.103556,1.263132,-0.286365,0.337260,-0.245538,0.000000
1788152700.184924,1788152700.184444,304,-0.290046,-0.218812,0.108954,1.269806,-0.284763,0.335397,-0.244944,0.000000
1788152700.357559,1788152700.356725,305,-0.282316,-0.218048,0.110717,1.281126,-0.284160,0.334631,-0.246849,0.000000
1788152700.564720,1788152700.564548,306,-0.282962,-0.216690,0.104467,1.286708,-0.285663,0.342223,-0.245076,0.000000
1788152700.778438,1788152700.777750,307,-0.290915,-0.211504,0.099697,1.281291,-0.286625,0.353113,-0.236438,0.000000
1788152700.951629,1788152700.951323,308,-0.296909,-0.208835,0.104778,1.269966,-0.284913,0.353232,-0.225720,0.000000
1788152701.161743,1788152701.161444,309,-0.297020,-0.210647,0.111149,1.265407,-0.283612,0.343535,-0.225948,0.000000
1788152701.331167,1788152701.330911,310,-0.300886,-0.214142,0.111136,1.273622,-0.284353,0.334765,-0.235715,0.000000
1788152701.503311,1788152701.502795,311,-0.302792,-0.219076,0.103831,1.276608,-0.287795,0.332521,-0.241529,0.000000
1788152701.675131,1788152701.674395,312,-0.294279,-0.222876,0.102896,1.269430,-0.289978,0.327638,-0.239605,0.000000
1788152701.883394,1788152701.883024,313,-0.286213,-0.222059,0.111920,1.269472,-0.288298,0.318451,-0.238873,0.000000
1788152702.046959,1788152702.046592,314,-0.288218,-0.221838,0.113884,1.278066,-0.287094,0.316293,-0.242854,0.000000
1788152702.269351,1788152702.269156,315,-0.291754,-0.221819,0.103161,1.278980,-0.288552,0.328229,-0.243392,0.000000
1788152702.442363,1788152702.441732,316,-0.293999,-0.218210,0.098672,1.270408,-0.287605,0.340727,-0.235384,0.000000
1788152702.615034,1788152702.614673,317,-0.289592,-0.217392,0.107287,1.266080,-0.283296,0.337679,-0.230084,0.000000
1788152702.868604,1788152702.867592,318,-0.284628,-0.219987,0.114978,1.275272,-0.281315,0.325300,-0.236509,0.000000
1788152703.084364,1788152703.084164,319,-0.288642,-0.223657,0.111706,1.286354,-0.284074,0.319437,-0.242922,0.000000
1788152703.305073,1788152703.304729,320,-0.291446,-0.227698,0.101970,1.285576,-0.288030,0.324027,-0.238237,0.000000
1788152703.518499,1788152703.518051,321,-0.285560,-0.226877,0.101680,1.283594,-0.289239,0.325031,-0.232794,0.000000
1788152703.731544,1788152703.728919,322,-0.282643,-0.224789,0.108490,1.289373,-0.289266,0.316408,-0.237002,0.000000
1788152703.911355,1788152703.911138,323,-0.284945,-0.227271,0.104450,1.290867,-0.292596,0.312607,-0.244306,0.000000
1788152704.084914,1788152704.084518,324,-0.285204,-0.226943,0.099927,1.283380,-0.292932,0.320327,-0.240357,0.000000
1788152704.300311,1788152704.299845,325,-0.280212,-0.226579,0.105697,1.281833,-0.288286,0.321738,-0.236437,0.000000
1788152704.474943,1788152704.474699,326,-0.275194,-0.227904,0.112711,1.289591,-0.285526,0.313986,-0.241931,0.000000
1788152704.646848,1788152704.646372,327,-0.278939,-0.229013,0.108983,1.297549,-0.286353,0.315265,-0.247251,0.000000
1788152704.824818,1788152704.824477,328,-0.280091,-0.228269,0.098915,1.294521,-0.288382,0.327803,-0.242759,0.000000
1788152705.036494,1788152705.036292,329,-0.279048,-0.222296,0.100674,1.289846,-0.286393,0.337132,-0.234832,0.000000
1788152705.235252,1788152705.234996,330,-0.281258,-0.220332,0.103601,1.288200,-0.285100,0.336983,-0.235451,0.000000
1788152705.431485,1788152705.430733,331,-0.288842,-0.218776,0.101429,1.287201,-0.286605,0.337419,-0.241276,0.000000
1788152705.602034,1788152705.601777,332,-0.294940,-0.216662,0.097698,1.278930,-0.286794,0.345997,-0.238890,0.000000
1788152705.816544,1788152705.814858,333,-0.294847,-0.217271,0.098942,1.269442,-0.284702,0.348826,-0.234174,0.000000
1788152705.996505,1788152705.996219,334,-0.294483,-0.217486,0.105411,1.274715,-0.283051,0.340410,-0.240553,0.000000
1788152706.169707,1788152706.169242,335,-0.297361,-0.219790,0.103355,1.280597,-0.286070,0.334187,-0.248226,0.000000
1788152706.342084,1788152706.341799,336,-0.300215,-0.221257,0.096618,1.275721,-0.289829,0.337122,-0.246269,0.000000
1788152706.518203,1788152706.517722,337,-0.295409,-0.220570,0.098252,1.270793,-0.290424,0.335739,-0.243588,0.000000
1788152706.738020,1788152706.737762,338,-0.293469,-0.220422,0.103869,1.275293,-0.290277,0.326106,-0.250888,0.000000
1788152706.912985,1788152706.912609,339,-0.297638,-0.221621,0.097669,1.275066,-0.293601,0.326041,-0.257872,0.000000
1788152707.087864,1788152707.087610,340,-0.301321,-0.220204,0.090033,1.265225,-0.295305,0.335497,-0.254309,0.000000
1788152707.221002,1788152707.220591,341,-0.298978,-0.217913,0.092894,1.257366,-0.293321,0.337823,-0.250538,0.000000
1788152707.392957,1788152707.392645,342,-0.296693,-0.218197,0.099877,1.261808,-0.291280,0.328726,-0.258056,0.000000
1788152707.573885,1788152707.573377,343,-0.296548,-0.220297,0.100824,1.267763,-0.292438,0.320620,-0.267787,0.000000
1788152707.750570,1788152707.750091,344,-0.297437,-0.221058,0.093999,1.266154,-0.294139,0.327164,-0.267934,0.000000
1788152708.011986,1788152708.010916,345,-0.296868,-0.218252,0.091873,1.262504,-0.292078,0.339015,-0.259046,0.000000
1788152708.192536,1788152708.192001,346,-0.292066,-0.217584,0.099278,1.262022,-0.287272,0.340630,-0.249288,0.000000
1788152708.363455,1788152708.363241,347,-0.286261,-0.220777,0.107246,1.270513,-0.285091,0.330428,-0.248957,0.000000
1788152708.503631,1788152708.503325,348,-0.289431,-0.224688,0.105628,1.282764,-0.287456,0.324958,-0.250159,0.000000
1788152708.684318,1788152708.683925,349,-0.291539,-0.227575,0.096477,1.284824,-0.291850,0.330940,-0.242713,0.000000
1788152708.860789,1788152708.859585,350,-0.285045,-0.226488,0.096732,1.284602,-0.293719,0.331753,-0.235986,0.000000
1788152709.029694,1788152709.029409,351,-0.280650,-0.225057,0.104441,1.288773,-0.294088,0.321875,-0.239177,0.000000
1788152709.245327,1788152709.244979,352,-0.282924,-0.226326,0.104924,1.291632,-0.296142,0.315195,-0.247085,0.000000
1788152709.425254,1788152709.423220,353,-0.285343,-0.228005,0.097770,1.287122,-0.297511,0.321895,-0.246670,0.000000
1788152709.598418,1788152709.598219,354,-0.284653,-0.225359,0.096222,1.283675,-0.294974,0.331480,-0.242386,0.000000
1788152709.818371,1788152709.818132,355,-0.281483,-0.225151,0.101675,1.282513,-0.290346,0.332554,-0.237994,0.000000
1788152710.036183,1788152710.035929,356,-0.277804,-0.227610,0.106153,1.286650,-0.287000,0.329118,-0.236928,0.000000
1788152710.288256,1788152710.287970,357,-0.282091,-0.226569,0.104000,1.296669,-0.286088,0.334314,-0.237251,0.000000
1788152710.537809,1788152710.537464,358,-0.285878,-0.223919,0.097357,1.296662,-0.285778,0.350004,-0.227635,0.000000
1788152710.710130,1788152710.709868,359,-0.283400,-0.218804,0.100331,1.292418,-0.282353,0.361502,-0.215187,0.000000
1788152710.919243,1788152710.918883,360,-0.286447,-0.217035,0.105551,1.293671,-0.279911,0.361638,-0.212952,0.000000
1788152711.133626,1788152711.131014,361,-0.291950,-0.214978,0.099746,1.291362,-0.281737,0.369583,-0.215395,0.000000
1788152711.338199,1788152711.338014,362,-0.300800,-0.213042,0.098514,1.284351,-0.280215,0.377842,-0.210787,0.000000
1788152711.522163,1788152711.521750,363,-0.305124,-0.217759,0.102452,1.274487,-0.277983,0.374498,-0.202831,0.000000
1788152711.719297,1788152711.719002,364,-0.302211,-0.220439,0.108742,1.274173,-0.277259,0.364995,-0.204022,0.000000
1788152711.928944,1788152711.928710,365,-0.303092,-0.219655,0.108867,1.284107,-0.278083,0.363387,-0.210979,0.000000
1788152712.103989,1788152712.103699,366,-0.305976,-0.218971,0.101629,1.286507,-0.279671,0.374153,-0.209287,0.000000
1788152712.356937,1788152712.356604,367,-0.301508,-0.217679,0.102534,1.279707,-0.279952,0.377714,-0.203216,0.000000
1788152712.565192,1788152712.564864,368,-0.299481,-0.216270,0.110872,1.279592,-0.279632,0.369076,-0.206099,0.000000
1788152712.819035,1788152712.818857,369,-0.303587,-0.219617,0.108680,1.281897,-0.282140,0.364505,-0.213421,0.000000
1788152712.996848,1788152712.994988,370,-0.302971,-0.221143,0.104304,1.275906,-0.283443,0.369486,-0.210717,0.000000
1788152713.166988,1788152713.166665,371,-0.297241,-0.221747,0.111728,1.276659,-0.280287,0.365131,-0.207937,0.000000
1788152713.341018,1788152713.340307,372,-0.293565,-0.223726,0.116911,1.286514,-0.279906,0.355212,-0.214050,0.000000
1788152713.511158,1788152713.510921,373,-0.296149,-0.223689,0.111363,1.293238,-0.283127,0.356201,-0.219878,0.000000
1788152713.759784,1788152713.759590,374,-0.295400,-0.223823,0.103996,1.284343,-0.285675,0.363558,-0.214467,0.000000
1788152713.970254,1788152713.969896,375,-0.293341,-0.221439,0.109629,1.277366,-0.283511,0.363370,-0.208191,0.000000
1788152714.189880,1788152714.188961,376,-0.295101,-0.221628,0.114943,1.284076,-0.282081,0.356406,-0.213258,0.000000
1788152714.403736,1788152714.403377,377,-0.297096,-0.224995,0.107442,1.286948,-0.285989,0.356091,-0.219408,0.000000
1788152714.621304,1788152714.619380,378,-0.296248,-0.224099,0.104301,1.280454,-0.288266,0.359617,-0.216083,0.000000
1788152714.790200,1788152714.789464,379,-0.289640,-0.226079,0.112459,1.279276,-0.286630,0.350634,-0.214019,0.000000
1788152714.919724,1788152714.919270,380,-0.283758,-0.229026,0.117556,1.288420,-0.286934,0.338664,-0.221236,0.000000
1788152715.092234,1788152715.091899,381,-0.287042,-0.227740,0.112249,1.296028,-0.289239,0.342022,-0.227120,0.000000
1788152715.307899,1788152715.307595,382,-0.290028,-0.225927,0.103932,1.289556,-0.290043,0.356029,-0.220807,0.000000
1788152715.448277,1788152715.447842,383,-0.289322,-0.220892,0.107447,1.281804,-0.286336,0.365147,-0.212067,0.000000
1788152715.667491,1788152715.667195,384,-0.292951,-0.219088,0.112457,1.284119,-0.283386,0.364092,-0.214446,0.000000
1788152715.797665,1788152715.796948,385,-0.297251,-0.217820,0.106128,1.282718,-0.285555,0.370227,-0.218691,0.000000
1788152716.012443,1788152716.012030,386,-0.304177,-0.216918,0.104905,1.273675,-0.284504,0.376490,-0.212885,0.000000
1788152716.148160,1788152716.147810,387,-0.306184,-0.221733,0.110143,1.264468,-0.282015,0.370842,-0.204786,0.000000
1788152716.324388,1788152716.323981,388,-0.302118,-0.224129,0.116311,1.267796,-0.280960,0.360996,-0.207346,0.000000
1788152716.497469,1788152716.497272,389,-0.302224,-0.222883,0.114569,1.280696,-0.281578,0.361667,-0.214551,0.000000
1788152716.629678,1788152716.629469,390,-0.303369,-0.220972,0.106120,1.285017,-0.282242,0.373983,-0.211801,0.000000
1788152716.804156,1788152716.803767,391,-0.299273,-0.218319,0.105129,1.280972,-0.281008,0.381617,-0.203661,0.000000
1788152716.982351,1788152716.981715,392,-0.298096,-0.214218,0.113055,1.282894,-0.279116,0.377190,-0.204271,0.000000
1788152717.155555,1788152717.155217,393,-0.302316,-0.215700,0.111917,1.284301,-0.280205,0.373847,-0.210343,0.000000
1788152717.330900,1788152717.330489,394,-0.303075,-0.218572,0.110144,1.279103,-0.280489,0.374144,-0.208111,0.000000
1788152717.505596,1788152717.505222,395,-0.297953,-0.220396,0.113762,1.277749,-0.279103,0.370980,-0.205229,0.000000
1788152717.683253,1788152717.682878,396,-0.292741,-0.219440,0.114828,1.285595,-0.280467,0.366722,-0.212539,0.000000
1788152717.858520,1788152717.858294,397,-0.296121,-0.217513,0.109093,1.292787,-0.285011,0.367257,-0.221854,0.000000
1788152718.033354,1788152718.033027,398,-0.298211,-0.216531,0.101284,1.283496,-0.289522,0.372572,-0.221708,0.000000
1788152718.214473,1788152718.214134,399,-0.298354,-0.212539,0.104197,1.269815,-0.290263,0.372616,-0.220285,0.000000
1788152718.389993,1788152718.389738,400,-0.302944,-0.211934,0.108567,1.267051,-0.290164,0.364598,-0.230306,0.000000
1788152718.608475,1788152718.608213,401,-0.311480,-0.216844,0.106365,1.262321,-0.292727,0.355632,-0.240099,0.000000
1788152718.782993,1788152718.782563,402,-0.316122,-0.220195,0.104802,1.251278,-0.295053,0.349434,-0.244335,0.000000
1788152718.916557,1788152718.916218,403,-0.312902,-0.222613,0.108318,1.248822,-0.294982,0.340047,-0.251411,0.000000
1788152719.094494,1788152719.094162,404,-0.301916,-0.224933,0.110748,1.255615,-0.293205,0.336960,-0.255369,0.000000
1788152719.311528,1788152719.311076,405,-0.294955,-0.225025,0.109399,1.268272,-0.291166,0.343448,-0.254459,0.000000
1788152719.487346,1788152719.486492,406,-0.290453,-0.225138,0.107166,1.274420,-0.289837,0.352368,-0.245374,0.000000
1788152719.663476,1788152719.662313,407,-0.285015,-0.222579,0.112620,1.277908,-0.287298,0.356299,-0.232707,0.000000
1788152719.837186,1788152719.836874,408,-0.284439,-0.223681,0.118207,1.287959,-0.286519,0.350668,-0.229100,0.000000
1788152720.015897,1788152720.014751,409,-0.282629,-0.223430,0.110569,1.294522,-0.292042,0.352830,-0.234010,0.000000
1788152720.189500,1788152720.189274,410,-0.284976,-0.218339,0.103715,1.297381,-0.296584,0.359491,-0.239782,0.000000
1788152720.436897,1788152720.436619,411,-0.289889,-0.216969,0.102213,1.288657,-0.297960,0.362315,-0.236272,0.000000
1788152720.612358,1788152720.610821,412,-0.287133,-0.218931,0.109840,1.276528,-0.295888,0.354655,-0.232513,0.000000
1788152720.822904,1788152720.822684,413,-0.283263,-0.221829,0.119212,1.277803,-0.293451,0.339669,-0.241102,0.000000
1788152721.034858,1788152721.033727,414,-0.287014,-0.223830,0.117804,1.284801,-0.293681,0.335583,-0.251495,0.000000
1788152721.212066,1788152721.211601,415,-0.289872,-0.225589,0.108296,1.282170,-0.294963,0.345687,-0.249008,0.000000
1788152721.419676,1788152721.419407,416,-0.286007,-0.223532,0.108382,1.277647,-0.293124,0.352283,-0.242070,0.000000
1788152721.629275,1788152721.629060,417,-0.285033,-0.221690,0.115391,1.282604,-0.291017,0.346223,-0.245895,0.000000
1788152721.837690,1788152721.837453,418,-0.287318,-0.222352,0.115721,1.285695,-0.292411,0.341026,-0.252318,0.000000
1788152722.014066,1788152722.013630,419,-0.290071,-0.222329,0.109086,1.280095,-0.293881,0.348543,-0.249694,0.000000
1788152722.224391,1788152722.224214,420,-0.290703,-0.218846,0.107800,1.275073,-0.291884,0.358130,-0.243714,0.000000
1788152722.475334,1788152722.475141,421,-0.290294,-0.218377,0.113937,1.273392,-0.288308,0.356585,-0.239851,0.000000
1788152722.640920,1788152722.640727,422,-0.287740,-0.219886,0.116848,1.277737,-0.287348,0.351176,-0.243490,0.000000
1788152722.849984,1788152722.848976,423,-0.289800,-0.216466,0.111877,1.285249,-0.288694,0.357635,-0.249754,0.000000
1788152723.021134,1788152723.020677,424,-0.294891,-0.213766,0.104860,1.278652,-0.289456,0.370680,-0.243617,0.000000
1788152723.273250,1788152723.273008,425,-0.294801,-0.211560,0.107824,1.267384,-0.287443,0.374687,-0.234718,0.000000
1788152723.572054,1788152723.571844,426,-0.296084,-0.210507,0.116255,1.269432,-0.284735,0.367584,-0.237529,0.000000
1788152723.825931,1788152723.825720,427,-0.300473,-0.215119,0.112216,1.273504,-0.286613,0.364686,-0.243531,0.000000
1788152724.000898,1788152723.999828,428,-0.299075,-0.215857,0.107684,1.266645,-0.289113,0.368818,-0.239353,0.000000
1788152724.251734,1788152724.251535,429,-0.296975,-0.214524,0.115610,1.266446,-0.286489,0.364368,-0.235707,0.000000
1788152724.464941,1788152724.464620,430,-0.295403,-0.217214,0.117862,1.273971,-0.285714,0.358329,-0.241541,0.000000
1788152724.639532,1788152724.639148,431,-0.299453,-0.216689,0.109793,1.278039,-0.288262,0.364171,-0.247263,0.000000
1788152724.846126,1788152724.845910,432,-0.304832,-0.214560,0.102826,1.270263,-0.289692,0.374964,-0.241807,0.000000
1788152725.018850,1788152725.018633,433,-0.302580,-0.210463,0.107489,1.258462,-0.287634,0.378593,-0.234678,0.000000
1788152725.189477,1788152725.189282,434,-0.301729,-0.207557,0.117184,1.259000,-0.284440,0.372288,-0.239734,0.000000
1788152725.367212,1788152725.366858,435,-0.307340,-0.211128,0.113754,1.262757,-0.284999,0.371421,-0.247412,0.000000
1788152725.572500,1788152725.571958,436,-0.306919,-0.213576,0.106270,1.257836,-0.287108,0.378347,-0.245137,0.000000
1788152725.823546,1788152725.823327,437,-0.304156,-0.209975,0.113210,1.256872,-0.284907,0.377906,-0.239597,0.000000
1788152726.035249,1788152726.034865,438,-0.303761,-0.211225,0.118129,1.262159,-0.283721,0.371567,-0.241864,0.000000
1788152726.208984,1788152726.208591,439,-0.306519,-0.211371,0.109107,1.264960,-0.286727,0.379087,-0.245357,0.000000
1788152726.417470,1788152726.416822,440,-0.311654,-0.209797,0.104757,1.258712,-0.287778,0.386455,-0.239435,0.000000
1788152726.628137,1788152726.627890,441,-0.313360,-0.214579,0.110314,1.247977,-0.287079,0.377011,-0.230486,0.000000
1788152726.837584,1788152726.837337,442,-0.306767,-0.217911,0.115907,1.250295,-0.288009,0.362271,-0.235872,0.000000
1788152727.012179,1788152727.011853,443,-0.302421,-0.215276,0.114097,1.261965,-0.289844,0.361462,-0.247746,0.000000
1788152727.219214,1788152727.218906,444,-0.306131,-0.213969,0.106359,1.265058,-0.290452,0.373910,-0.247149,0.000000
1788152727.473710,1788152727.473384,445,-0.307743,-0.215883,0.105357,1.258064,-0.289271,0.378878,-0.237092,0.000000
1788152727.648027,1788152727.647537,446,-0.301827,-0.216615,0.114193,1.258396,-0.287359,0.369716,-0.235731,0.000000
